subject,condition,fixation_advantage
140,all,-0.19179999999999997
140,all,1.1478
140,all,-0.6864
140,all,1.252
140,all,-0.32420000000000004
140,all,0.17979999999999996
140,all,-0.29860000000000003
140,all,-0.0174
140,all,-0.09459999999999999
140,all,0.4358
140,all,-0.06019999999999999
140,all,-0.5068
140,all,0.9658
140,all,-0.24179999999999996
140,all,1.8876
140,all,0.65
140,all,-0.9077999999999999
140,all,-1.04
140,all,-0.28520000000000006
140,all,-0.8768
140,all,-0.2925999999999999
140,all,1.3920000000000001
140,all,0.5565999999999999
140,all,1.4034000000000002
140,all,1.0532000000000001
140,all,1.7434
140,all,-1.6764000000000001
140,all,1.7186
140,all,-0.014
140,all,-0.07980000000000001
140,all,0.6892
140,all,0.1196
140,all,0.8328
140,all,0.12519999999999998
140,all,-0.317
140,all,-0.3502
140,all,0.1674
140,all,0.5187999999999999
140,all,0.62
140,all,0.5658
140,all,-0.7264
140,all,0.548
140,all,0.5062000000000001
140,all,-0.8774
140,all,0.5352
140,all,0.10820000000000005
140,all,-0.9410000000000001
140,all,0.5966
140,all,0.2708
140,all,0.04540000000000009
140,all,-0.6855999999999999
140,all,-1.2326
140,all,1.4062000000000001
140,all,-0.0054
140,all,-0.0176
140,all,0.025
140,all,0.05620000000000001
140,all,0.38280000000000003
140,all,-0.2682
140,all,1.0346
140,all,-0.4752
140,all,-0.6384
140,all,1.5766
140,all,-0.79
140,all,2.8011999999999997
140,all,-0.14520000000000005
140,all,2.8924000000000003
140,all,-0.3045999999999999
140,all,3.2718000000000003
140,all,-0.14659999999999992
140,all,-0.181
140,all,0.31840000000000007
140,all,0.549
140,all,-1.4684000000000001
140,all,-1.6568
140,all,0.5864000000000001
140,all,-0.06540000000000001
140,all,0.3222
140,all,-0.129
140,all,-0.0222
140,all,-0.4732
140,all,-0.5730000000000001
140,all,-0.007
140,all,2.0616
140,all,-0.552
140,all,-0.0386
140,all,-0.1406
140,all,0.4574
140,all,-0.2156
140,all,-0.089
140,all,0.9766
140,all,0.8234
140,all,-0.423
140,all,1.3858
140,all,-0.6882
140,all,-0.7138
140,all,-0.44720000000000004
140,all,0.7832
140,all,-0.44060000000000005
140,all,-0.6407999999999999
140,all,-0.6287999999999999
140,all,-0.055
140,all,-1.0108
140,all,-0.6004000000000002
140,all,-0.007
140,all,-0.016800000000000002
140,all,-0.0536
140,all,-0.015200000000000003
140,all,-0.16
140,all,-0.2994
140,all,-0.38160000000000005
140,all,-0.2462
140,all,-0.06579999999999996
140,all,0.403
140,all,0.11220000000000005
140,all,0.45339999999999997
140,all,-0.709
140,all,0.459
140,all,-0.0836
140,all,0.334
140,all,0.2538
140,all,0.7184
140,all,-0.3092
140,all,-0.36660000000000004
140,all,0.7478
140,all,-0.083
140,all,0.9392
140,all,0.15819999999999998
140,all,-0.197
140,all,0.12760000000000002
140,all,0.5474
140,all,0.781
140,all,0.8782000000000001
140,all,-0.111
140,all,1.2506
140,all,-0.013399999999999978
140,all,0.9402
140,all,0.4484000000000001
140,all,1.1488
140,all,0.6434000000000001
140,all,1.1964000000000001
140,all,0.8132
140,all,1.5552000000000001
140,all,1.6544
140,all,0.8200000000000001
140,all,2.7248
140,all,0.7504000000000001
140,all,3.6004
140,all,1.2284000000000002
140,all,4.3153999999999995
140,all,0.6804000000000001
140,all,5.022600000000001
140,all,2.1082
140,all,-0.0808
140,all,0.3842
140,all,-0.10940000000000001
140,all,0.7132000000000001
140,all,-0.578
140,all,0.8304
140,all,-0.7922
140,all,-0.8224
140,all,1.3912
140,all,-0.6008
140,all,-0.8882000000000001
140,all,1.071
140,all,-0.9486
140,all,1.2530000000000001
140,all,-0.5710000000000001
140,all,-0.7916
140,all,-0.9077999999999999
140,all,-0.04020000000000001
140,all,0.19080000000000003
140,all,-0.0013999999999999987
140,all,-0.0668
140,all,-0.2016
140,all,0.5008
140,all,0.2806
140,all,0.718
140,all,0.4334
140,all,-0.5196000000000001
140,all,-0.5274
140,all,-0.6043999999999999
140,all,-0.6944
140,all,-0.052000000000000005
140,all,0.6718
140,all,-0.5998
140,all,0.6547999999999999
140,all,0.020799999999999954
140,all,-0.2972000000000001
140,all,-0.23620000000000005
140,all,-0.625
140,all,0.1085999999999999
140,all,1.0054
140,all,0.27820000000000006
140,all,-0.5416
140,all,-0.4658
140,all,-0.4825999999999999
140,all,-0.16220000000000004
140,all,-0.2834000000000001
140,all,-0.09279999999999995
140,all,-0.3375999999999999
140,all,-0.07859999999999999
140,all,-0.11520000000000001
140,all,-0.16240000000000002
140,all,-0.308
140,all,-0.49160000000000004
140,all,0.5942000000000001
140,all,0.08420000000000005
140,all,-0.7626000000000001
140,all,1.8976
140,all,-0.616
140,all,2.0884
140,all,-0.4764
140,all,0.191
140,all,-0.33220000000000005
140,all,2.0922
140,all,0.7418
140,all,-0.35120000000000007
140,all,3.386
140,all,-2.2004
140,all,5.2982
140,all,-2.4812
140,all,-0.032799999999999996
140,all,0.06459999999999999
140,all,0.312
140,all,0.7992
140,all,-0.3618
140,all,0.35960000000000003
140,all,0.8226
140,all,-0.4882000000000001
140,all,1.2396
140,all,-0.736
140,all,-0.0828
140,all,0.10519999999999999
140,all,-0.591
140,all,1.0468
140,all,-0.3584
140,all,1.1480000000000001
140,all,0.193
140,all,1.3606
140,all,0.44060000000000005
140,all,1.1418
140,all,0.6078
140,all,1.5615999999999999
140,all,0.6178
140,all,1.6374000000000002
140,all,-0.0068
140,all,-0.1352
140,all,0.5586
140,all,0.2372
140,all,-0.4224
140,all,0.36719999999999997
140,all,-0.49379999999999996
140,all,0.6694
140,all,-0.47020000000000006
140,all,1.3696
140,all,-0.053
140,all,0.2392
140,all,0.009799999999999998
140,all,0.19160000000000002
140,all,1.874
140,all,-0.589
140,all,0.2502
140,all,2.0006
140,all,-0.6996
140,all,-0.7906000000000001
140,all,2.0711999999999997
140,all,-0.095
140,all,2.5176
140,all,-0.801
140,all,0.6362000000000001
140,all,3.628
140,all,0.7498
140,all,3.7971999999999997
140,all,0.7282000000000001
140,all,4.8296
140,all,-0.0158
140,all,-0.0286
140,all,-0.008
140,all,-0.0776
140,all,-0.1814
140,all,0.14780000000000001
140,all,-0.08380000000000001
140,all,0.4072
140,all,0.246
140,all,0.4748
140,all,-0.1364
140,all,0.2846
140,all,0.8606
140,all,0.07879999999999995
140,all,1.0188
140,all,0.8266
140,all,1.4862
140,all,-1.1358
140,all,1.5902
140,all,-1.0252000000000001
140,all,-0.2598
140,all,0.9658
140,all,1.4244
140,all,-0.34
140,all,1.4604000000000001
140,all,1.0844
140,all,-0.293
140,all,-0.0432
140,all,-0.0792
140,all,0.0866
140,all,-0.03480000000000001
140,all,0.45460000000000006
140,all,0.26339999999999997
140,all,0.41960000000000003
140,all,0.9298
140,all,-0.40679999999999994
140,all,-0.9714
140,all,0.39339999999999997
140,all,1.7984000000000002
140,all,0.578
140,all,1.8784
140,all,0.7612000000000001
140,all,0.16859999999999992
140,all,1.28
140,all,0.18579999999999997
140,all,1.44
140,all,-1.61
140,all,-1.9158
140,all,3.097
140,all,0.1394000000000001
140,all,1.3684
140,all,0.218
140,all,3.2601999999999998
140,all,0.7425999999999999
140,all,3.3406
140,all,-1.568
140,all,-0.0202
140,all,-0.0776
140,all,0.7438
140,all,0.5194
140,all,0.8394
140,all,1.1340000000000001
140,all,-0.705
140,all,1.4558
140,all,1.1884000000000001
140,all,1.6378
140,all,-0.5082000000000001
140,all,1.711
140,all,1.0812000000000002
140,all,2.4854000000000003
140,all,1.3015999999999999
140,all,3.5766
140,all,1.3092000000000001
140,all,3.985
140,all,-0.1746
140,all,0.8434
140,all,-0.0972
140,all,-0.3554
140,all,-0.1662
140,all,-0.355
140,all,0.5756
140,all,-0.08380000000000001
140,all,0.6890000000000001
140,all,0.4312
140,all,0.7138
140,all,0.6940000000000001
140,all,1.0788
140,all,0.5954
140,all,0.9562
140,all,-0.035
140,all,0.096
140,all,-0.1742
140,all,-0.214
140,all,-0.07460000000000003
140,all,-0.3472
140,all,0.6582
140,all,0.121
140,all,-0.10200000000000001
140,all,0.46580000000000005
140,all,-0.168
140,all,-0.012800000000000011
140,all,0.12719999999999998
140,all,-0.026600000000000023
140,all,1.557
140,all,0.33520000000000005
140,all,-0.050799999999999956
140,all,1.8664
140,all,1.0742
140,all,1.946
140,all,1.4045999999999998
140,all,2.376
140,all,2.1
140,all,2.5854000000000004
140,all,2.616
140,all,-0.7352000000000001
140,all,2.828
140,all,-0.491
140,all,2.8022
140,all,3.2481999999999998
140,all,3.0826
140,all,3.2652
140,all,3.3538
140,all,3.2472
140,all,4.1608
140,all,-0.7571999999999999
140,all,4.2746
140,all,-0.03559999999999991
140,all,-2.8808000000000002
140,all,0.33719999999999983
140,all,-3.106
140,all,0.4321999999999998
140,all,-2.0776
140,all,-3.2508000000000004
140,all,2.9944
140,all,-2.8666
140,all,3.2744
140,all,0.33319999999999983
140,all,3.5608000000000004
140,all,-3.1466
140,all,-2.6944000000000004
140,all,3.6224000000000003
140,all,-2.459
140,all,0.23480000000000018
140,all,-0.097
140,all,-0.1428
140,all,0.24
140,all,-0.1358
140,all,0.7596
140,all,0.26439999999999997
140,all,2.1972
140,all,0.317
140,all,-0.8032
140,all,2.0098
140,all,-0.16
140,all,2.547
140,all,0.059200000000000044
140,all,2.6614
140,all,0.401
140,all,3.0016
140,all,1.7038
140,all,3.0751999999999997
140,all,2.0258
140,all,-2.178
140,all,-2.3766
140,all,-1.1985999999999999
140,all,-0.0768
140,all,0.26680000000000004
140,all,-0.26439999999999997
140,all,0.5884
140,all,-0.5858
140,all,1.7227999999999999
140,all,-0.9818
140,all,2.0138
140,all,-0.6576
140,all,2.5202
140,all,-0.6074
140,all,2.6704000000000003
140,all,0.12479999999999995
140,all,3.0602
140,all,-0.9614000000000001
140,all,3.5654000000000003
140,all,-0.788
140,all,3.9022
140,all,-0.759
140,all,4.147
140,all,-0.7438
140,all,4.4033999999999995
140,all,-0.5968
140,all,4.7186
140,all,-0.353
140,all,-0.005200000000000046
140,all,-0.04020000000000001
140,all,-0.0702
140,all,0.049400000000000006
140,all,-0.09820000000000001
140,all,0.20260000000000003
140,all,-0.4178
140,all,1.2650000000000001
140,all,0.2582
140,all,1.4928
140,all,0.3568
140,all,-0.6426000000000001
140,all,1.7834
140,all,0.2244
140,all,-0.12139999999999998
140,all,0.24639999999999998
140,all,0.037
140,all,-1.0842
140,all,-1.1684
140,all,-0.17620000000000005
140,all,1.2022000000000002
140,all,1.2948
140,all,0.3268
140,all,2.497
140,all,1.1798
140,all,-2.0598
140,all,2.9084000000000003
140,all,1.5546
140,all,-0.068
140,all,0.25980000000000003
140,all,0.265
140,all,0.5628
140,all,-0.7296
140,all,2.8898
140,all,-0.47200000000000003
140,all,-1.0384000000000002
140,all,-1.2858
140,all,0.186
140,all,0.23059999999999992
140,all,-0.8754000000000001
140,all,-1.604
140,all,1.1896
140,all,-1.6106
140,all,1.3352000000000002
140,all,-0.0368
140,all,0.055400000000000005
140,all,-0.27480000000000004
140,all,0.5282
140,all,-0.06219999999999999
140,all,-0.09
140,all,0.4136
140,all,0.052800000000000014
140,all,0.5894
140,all,-0.211
140,all,0.6532000000000001
140,all,-0.06039999999999998
140,all,1.1665999999999999
140,all,0.25420000000000004
140,all,2.5396
140,all,0.5516
140,all,2.664
140,all,1.044
140,all,2.9784
140,all,-1.2247999999999999
140,all,3.0904000000000003
140,all,-0.661
140,all,-1.1758
140,all,-0.037200000000000004
140,all,-0.437
140,all,1.8800000000000001
140,all,-0.3346
140,all,-0.632
140,all,-0.7104
140,all,1.653
140,all,-0.36279999999999996
140,all,1.8978
140,all,-0.31220000000000003
140,all,-0.5958
140,all,-1.1320000000000001
140,all,0.42860000000000004
140,all,-0.889
140,all,-0.7088
140,all,1.4376
140,all,-0.5652
140,all,1.5976
140,all,-0.9550000000000001
140,all,-1.3618
140,all,-0.9222
140,all,1.4968
140,all,-0.2628
140,all,-0.3414000000000001
140,all,1.4522000000000002
140,all,0.48179999999999995
140,all,1.6242
140,all,0.658
140,all,1.76
140,all,-0.3638000000000002
140,all,2.0232
140,all,0.7191999999999998
140,all,2.0554
140,all,-0.28719999999999984
140,all,0.9208000000000002
140,all,1.8651999999999997
140,all,1.75
140,all,2.1746
140,all,-1.246
140,all,-1.0188000000000001
140,all,-0.552
140,all,-0.9444000000000001
140,all,-1.959
140,all,2.1952
140,all,1.4938000000000002
140,all,2.3362
140,all,-0.3862
140,all,1.925
140,all,-0.422
140,all,-0.5426000000000001
140,all,2.0336
140,all,0.0056000000000000225
140,all,2.6244
140,all,0.2744
140,all,2.8432
140,all,0.28579999999999994
140,all,-0.5504
140,all,2.979
140,all,0.187
140,all,3.029
140,all,0.768
140,all,3.2116
140,all,0.177
140,all,3.2408
140,all,-0.0922
140,all,0.3396
140,all,0.32
140,all,1.2842
140,all,-0.497
140,all,1.5128
140,all,-0.37420000000000003
140,all,2.517
140,all,-0.30979999999999996
140,all,3.8438000000000003
140,all,-0.2775999999999999
140,all,4.1976
140,all,-0.37159999999999993
140,all,4.415
140,all,-0.3275999999999999
140,all,4.445
140,all,0.404
140,all,4.3098
140,all,1.5088
140,all,-2.0824000000000003
140,all,2.1635999999999997
140,all,4.727399999999999
140,all,-1.3154000000000001
140,all,-2.7196
140,all,-2.7498
140,all,5.1354
140,all,-0.355
140,all,6.505800000000001
140,all,1.7524000000000002
140,all,7.511
140,all,1.9100000000000001
140,all,-0.46919999999999984
140,all,-3.114
140,all,-0.25540000000000007
140,all,7.3528
140,all,1.8746
140,all,-0.44639999999999996
140,all,2.1122
140,all,0.1318
140,all,-0.7684
140,all,-0.8056000000000001
140,all,-0.9208
140,all,1.8356
140,all,0.8296
140,all,-0.9863999999999999
140,all,-0.7762000000000001
140,all,-0.4755999999999999
140,all,1.6668
140,all,-0.2864000000000001
140,all,0.6042000000000001
140,all,-0.451
140,all,0.8378
140,all,1.611
140,all,0.9156
140,all,1.6794000000000002
140,all,1.5674000000000001
140,all,1.6416
140,all,-0.6818
140,all,1.8976
140,all,2.0305999999999997
140,all,-0.6668
140,all,2.9138
140,all,-0.43779999999999997
140,all,1.697
140,all,-0.378
140,all,3.0354
140,all,-0.2454000000000001
140,all,-0.027
140,all,-0.048600000000000004
140,all,0.09620000000000001
140,all,-0.007200000000000003
140,all,-0.07519999999999999
140,all,0.3212
140,all,-0.0108
140,all,0.009799999999999998
140,all,-0.0598
140,all,-0.008599999999999995
140,all,-0.10719999999999999
140,all,-0.976
140,all,2.8211999999999997
140,all,0.593
140,all,-0.9435999999999999
140,all,2.9652
140,all,-0.7238
140,all,0.6322000000000001
140,all,0.199
140,all,0.836
140,all,2.9352
140,all,1.179
140,all,0.47800000000000004
140,all,3.3576
140,all,0.8304000000000001
140,all,0.9064000000000001
140,all,1.4694
140,all,-0.042
140,all,0.02819999999999999
140,all,0.7544
140,all,-0.246
140,all,-0.4368
140,all,0.6417999999999999
140,all,0.8658
140,all,-0.6636000000000001
140,all,0.8974
140,all,0.2724
140,all,1.8642
140,all,1.2904000000000002
140,all,2.6881999999999997
141,all,-0.08600000000000001
141,all,-0.1276
141,all,-0.034
141,all,0.6082000000000001
141,all,0.12519999999999998
141,all,-0.507
141,all,0.6678
141,all,-0.0772
141,all,-0.19219999999999998
141,all,-0.0778
141,all,-0.15819999999999998
141,all,-0.1316
141,all,-0.168
141,all,-0.218
141,all,-0.4728
141,all,-0.41120000000000007
141,all,-0.5838
141,all,-0.06320000000000005
141,all,0.4832000000000001
141,all,0.5037999999999999
141,all,-0.038
141,all,-0.15719999999999998
141,all,-0.223
141,all,-0.25680000000000003
141,all,0.05139999999999998
141,all,0.132
141,all,-0.23739999999999997
141,all,0.3536
141,all,0.19560000000000002
141,all,-0.6093999999999999
141,all,-0.019
141,all,-0.16340000000000002
141,all,-0.22180000000000002
141,all,-0.032
141,all,0.4282
141,all,0.3152
141,all,-0.0688
141,all,-0.14200000000000002
141,all,0.23700000000000002
141,all,-0.244
141,all,-0.3448
141,all,0.10560000000000003
141,all,0.38780000000000003
141,all,0.25239999999999996
141,all,-0.332
141,all,0.966
141,all,0.3642000000000001
141,all,1.185
141,all,-0.15420000000000006
141,all,0.41000000000000003
141,all,1.372
141,all,-0.187
141,all,-0.222
141,all,-0.32339999999999997
141,all,-0.41600000000000004
141,all,-0.4666
141,all,0.002600000000000023
141,all,-0.161
141,all,-0.6327999999999999
141,all,0.2696
141,all,-0.6748
141,all,0.755
141,all,-0.8725999999999999
141,all,0.7692000000000001
141,all,-0.25759999999999994
141,all,1.806
141,all,-0.871
141,all,-0.0768
141,all,-0.19019999999999998
141,all,-0.2746
141,all,-0.3108
141,all,0.08580000000000002
141,all,0.25560000000000005
141,all,-0.2192
141,all,-0.5992000000000001
141,all,0.579
141,all,-0.027399999999999976
141,all,-0.7323999999999999
141,all,1.3564
141,all,-0.536
141,all,-0.37739999999999996
141,all,-0.2284000000000001
141,all,-0.0114
141,all,0.032
141,all,-0.0912
141,all,-0.1714
141,all,-0.3516
141,all,-0.0886
141,all,-0.0148
141,all,-0.0428
141,all,-0.0694
141,all,-0.1044
141,all,0.2552
141,all,-0.2204
141,all,-0.27380000000000004
141,all,-0.38160000000000005
141,all,0.147
141,all,-0.019600000000000024
141,all,-0.6836
141,all,-0.19479999999999995
141,all,-0.7852
141,all,0.543
141,all,-0.5835999999999999
141,all,1.0186
141,all,-0.5284000000000001
141,all,-0.8024000000000001
141,all,0.20759999999999992
141,all,1.069
141,all,-0.3664000000000001
141,all,0.1605999999999999
141,all,-1.5664
141,all,0.2244000000000001
141,all,0.21179999999999996
141,all,1.6484
141,all,-1.2107999999999999
141,all,-0.3094
141,all,-0.544
141,all,-0.2528
141,all,-0.335
141,all,1.1278
141,all,-0.1086
141,all,0.4788
141,all,0.12280000000000002
141,all,-0.30160000000000003
141,all,-0.3642
141,all,-0.4134
141,all,-0.5478
141,all,-0.5876
141,all,-0.1556
141,all,-0.2126
141,all,0.5874
141,all,0.4348
141,all,-0.443
141,all,0.7914
141,all,-0.41679999999999995
141,all,0.46900000000000003
141,all,1.164
141,all,-0.5006
141,all,0.6276
141,all,-0.060200000000000045
141,all,-1.1325999999999998
141,all,0.12320000000000005
141,all,1.2144000000000001
141,all,-1.4444000000000001
141,all,1.0872000000000002
141,all,0.483
141,all,1.691
141,all,-0.38880000000000003
141,all,1.935
141,all,-0.442
141,all,1.8574000000000002
141,all,0.8576
141,all,-0.244
141,all,1.1636
141,all,-0.4156
141,all,1.6796
141,all,-0.13260000000000002
141,all,-0.7356
141,all,-1.0595999999999999
141,all,0.7934
141,all,-0.7174000000000001
141,all,-1.2382
141,all,0.7422000000000001
141,all,-1.762
141,all,1.103
141,all,0.7492000000000001
141,all,1.4664000000000001
141,all,0.7314000000000002
141,all,1.6258
141,all,-2.1354
141,all,2.0744000000000002
141,all,-1.8988000000000003
141,all,1.8392000000000002
141,all,-0.0574
141,all,-0.077
141,all,-0.1744
141,all,-0.224
141,all,0.1864
141,all,-0.041
141,all,-0.04820000000000001
141,all,0.1492
141,all,-0.191
141,all,0.3192
141,all,-0.364
141,all,0.06760000000000002
141,all,-0.4798
141,all,-0.1532
141,all,-0.223
141,all,-0.2392
141,all,-0.2572
141,all,-0.076
141,all,0.3456
141,all,-0.1606
141,all,-0.2712
141,all,-0.023600000000000003
141,all,0.078
141,all,-0.185
141,all,-0.37
141,all,0.6788
141,all,0.16560000000000002
141,all,1.9536
141,all,0.3426
141,all,-1.188
141,all,-1.0455999999999999
141,all,-1.6452
141,all,0.661
141,all,-1.315
141,all,-1.4298
141,all,0.013200000000000045
141,all,-1.268
141,all,0.863
141,all,-0.09640000000000001
141,all,-0.0778
141,all,0.256
141,all,-0.3506
141,all,-0.4072
141,all,0.6334
141,all,-0.8250000000000001
141,all,1.3778
141,all,-0.08860000000000003
141,all,-0.5672
141,all,0.6396000000000001
141,all,-1.051
141,all,-0.08700000000000001
141,all,-0.14880000000000002
141,all,-0.0071999999999999885
141,all,1.7282000000000002
141,all,-0.0346
141,all,-0.169
141,all,-0.1248
141,all,0.5874
141,all,-0.07
141,all,0.269
141,all,0.2518
141,all,-0.24659999999999999
141,all,-0.3162
141,all,0.03560000000000002
141,all,-0.5024
141,all,-0.17880000000000001
141,all,-0.5848
141,all,0.4312
141,all,0.027
141,all,-0.38039999999999996
141,all,0.5506000000000001
141,all,-0.5564
141,all,0.606
141,all,-0.1935999999999999
141,all,1.9894
141,all,-0.07959999999999999
141,all,-0.14
141,all,-0.1956
141,all,0.05080000000000001
141,all,-0.076
