subject,log_rt,recalled_total_count,game
117,2.5062685862993908,4,1
117,0.9821546088559826,4,1
117,1.9266017271773215,4,1
117,2.5547755388553304,4,1
117,0.36297531728315324,4,1
117,-0.01089437873352578,4,1
117,1.4900116399886247,4,1
117,1.5672202744557455,4,2
117,1.2717139843058964,4,2
117,2.548986211467406,4,2
117,1.0507837160638935,4,2
117,1.1556320153468917,4,2
117,2.0025489050648746,4,2
117,2.0069373675917386,4,2
117,0.8877501119443268,4,2
117,2.0108935209614094,5,3
117,2.2137527544883193,5,3
117,2.0030514224382405,5,3
117,0.9798362758987719,5,3
117,1.1031772975271965,5,3
117,2.7423522938031724,5,3
117,1.8519716464593765,5,3
117,0.4220995141511505,5,3
117,3.118065618611704,5,4
117,3.2308467120303193,5,4
117,2.553910690251188,5,4
117,0.9858399752135315,5,4
117,1.5079606620130945,5,4
117,2.290723673680109,5,4
117,-0.5990267992740967,5,4
117,0.240976953793437,5,4
117,2.387503070249923,6,5
117,1.0915339771362602,6,5
117,1.8934661804315644,6,5
117,1.0062016191606187,6,5
117,1.5923583503800967,6,5
117,1.5073534874121428,6,5
117,0.3381101802821296,6,5
117,0.7070727886072682,6,5
117,1.955584534209308,6,6
117,1.9157476698299998,6,6
117,1.653147621497944,6,6
117,1.1214556992345792,6,6
117,1.1424586785061772,6,6
117,1.2687638992273318,6,6
117,0.5605443805972294,6,6
117,0.6875031161480264,6,6
117,2.078272895441481,6,7
117,0.5806757013081999,6,7
117,1.016503495412097,6,7
117,1.6197081509418128,6,7
117,0.6767377796887988,6,7
117,0.507786310159553,6,7
117,-0.24658438365986035,6,7
117,1.114862234848149,6,7
118,2.857817408965611,5,1
118,2.6538988028667774,5,1
118,2.303843159589593,5,1
118,1.4740861497031938,5,1
118,1.2028002546378787,5,1
118,2.7905453401437286,5,1
118,2.332904366505896,5,1
118,2.282799399113004,5,1
118,2.9211049197632284,5,2
118,2.7323285300333495,5,2
118,2.6139035618684465,5,2
118,1.9811337359926324,5,2
118,2.5486293694970685,5,2
118,2.51213716048491,5,2
118,2.482012152267951,5,2
118,2.1315442836894958,5,2
118,2.8321776167022676,5,3
118,2.8589118900678536,5,3
118,2.9823983582068347,5,3
118,2.282927942639686,5,3
118,-0.20709125888440846,5,3
118,2.176265603381493,5,3
118,3.021662705089192,5,3
118,1.2521655637842932,5,3
118,3.182414306176578,5,4
118,2.530832046403608,5,4
118,2.257569055338499,5,4
118,2.2883006290994268,5,4
118,2.3030524128836305,5,4
118,2.286858606717731,5,4
118,2.4521299142348765,5,4
118,2.3289561092435123,5,4
118,2.672282627847115,6,5
118,3.4764789847850457,6,5
118,2.7400539516307876,6,5
118,1.7861779772810005,6,5
118,2.006190481952508,6,5
118,2.384737888260638,6,5
118,2.234173079560465,6,5
118,1.6919011650954718,6,5
118,2.4233647417789204,5,6
118,0.40962867841490364,5,6
118,0.19771855811829564,5,6
118,1.2247808204853223,5,6
118,1.1606894368893192,5,6
118,1.3673444931631231,5,6
118,-0.8586634398027495,5,6
118,-0.3479200473189881,5,6
118,2.2252909503722877,5,7
118,1.4640806403796285,5,7
118,1.4507756247290209,5,7
118,1.6609458088265434,5,7
118,0.9217034403336605,5,7
118,-0.45491004564185805,5,7
118,0.5283940412234238,5,7
118,0.6214970090579018,5,7
119,2.4279475947140674,3,1
119,1.8777935133890236,3,1
119,2.570547007499408,3,1
119,0.807230417336347,3,1
119,1.7166012543990625,3,1
119,1.784462571160877,3,1
119,1.206377348583979,3,1
119,1.1035402927664184,3,1
119,1.7013809220630707,5,2
119,1.6718367241621919,5,2
119,2.301111466049139,5,2
119,1.4485905753930806,5,2
119,0.6125794307783339,5,2
119,2.044176274938568,5,2
119,2.2919802767817177,5,2
119,2.089950951978281,5,2
119,1.6955143191310786,3,3
119,0.612575004653321,3,3
119,-0.8014124666077054,3,3
119,0.6304091042378438,3,3
119,-0.8746064095183579,3,3
119,0.34668543946354796,3,3
119,-0.1700376633518306,3,3
119,-0.7767171227627783,3,3
119,1.941665008332802,5,4
119,-0.06050364915277502,5,4
119,-0.1377010255635235,5,4
119,1.8820165437272434,5,4
119,0.6276687292912898,5,4
119,1.9068804153148837,5,4
119,1.779954838760921,5,4
119,0.8061762486028256,5,4
119,0.8697057221715925,3,5
119,1.751965288340407,3,5
119,0.3871534972527683,3,5
119,2.3822026603160937,3,5
119,1.7909935092795524,3,5
119,1.6149152677259038,3,5
