subject,choice_bin,recalled_offer_value,game,rt,recalled_total_count,recalled_offer_count
114,1,14.0,2,4.312130666803569,6,3
114,1,9.0,2,10.208125208271667,6,3
114,1,8.0,2,5.6195704999845475,6,3
114,0,-2.0,3,18.227773000020537,6,3
114,0,-7.0,3,10.098824666580184,6,3
114,1,1.0,3,9.446413166704588,6,3
114,1,6.0,3,10.509371333406309,6,3
114,1,1.0,3,3.7879821667447686,6,3
114,0,-4.0,3,13.084158208221195,6,3
114,0,-2.0,3,5.497897749999538,6,3
114,1,3.0,3,7.488231458351947,6,3
114,1,1.0,4,10.514569833292626,6,3
114,0,-2.0,4,20.420276666642167,6,3
114,0,-2.0,4,6.8318524999776855,6,3
114,0,-1.0,4,8.837861916748807,6,3
114,0,-2.0,4,16.814623249927536,6,3
114,0,-4.0,4,12.03279845835641,6,3
114,0,-1.0,4,10.160036874935033,6,3
114,0,-1.0,4,7.920833125011995,6,3
114,1,1.0,5,12.997330000041984,6,3
114,0,-4.0,5,13.0829655417474,6,3
114,1,1.0,5,7.022147999959998,6,3
114,1,2.0,5,6.278813083306886,6,3
114,1,2.0,5,11.19883987493813,6,3
114,0,-4.0,5,8.331277500023134,6,3
114,0,-3.0,5,11.6724343332462,6,3
114,0,-3.0,5,7.320082374964841,6,3
114,1,2.0,6,8.105194624979049,6,3
114,1,2.0,6,10.530210583354346,6,3
114,1,7.0,6,4.186821958399378,6,3
114,1,4.0,6,3.1301509583136067,6,3
114,1,2.0,6,4.821315791807137,6,3
114,1,7.0,6,4.035375874955207,6,3
114,1,7.0,6,3.885605124989525,6,3
114,1,5.0,6,5.309367541689426,6,3
114,1,5.0,7,8.425720000057481,6,3
114,0,-1.0,7,11.738876833347604,6,3
114,1,1.0,7,12.865179458167404,6,3
114,1,1.0,7,9.730477374978364,6,3
114,0,-5.0,7,8.404446458327584,6,3
114,1,1.0,7,6.218034291639924,6,3
114,0,-1.0,7,4.723450416699052,6,3
114,0,-1.0,7,6.121797916828655,6,3
115,1,7.0,1,25.705457041971385,3,2
115,1,7.0,1,29.119179707951844,3,2
115,1,7.0,1,12.978848750004545,3,1
115,0,7.0,1,5.315360040985979,3,1
115,1,7.0,1,24.048166417051107,3,2
115,1,16.0,1,5.786879291990772,3,2
115,0,-2.0,1,6.325803000014275,3,1
115,1,7.0,1,7.194063166971318,3,1
115,0,2.0,2,20.745578415924683,3,1
115,0,0.0,2,21.130387166980658,3,2
115,1,0.0,2,6.149086209014058,3,2
115,1,11.0,2,12.83318558393512,3,2
115,0,-9.0,2,11.032926958985628,3,1
115,1,2.0,2,6.6521204999880865,3,1
115,1,0.0,2,5.958648375002667,3,2
115,1,2.0,2,14.208450875012204,3,1
115,1,3.0,3,15.62401587504428,4,3
115,1,7.0,3,29.855264417012226,4,2
115,1,9.0,3,7.327364791999571,4,1
115,0,5.0,3,1.7428982499986887,4,2
115,0,-2.0,3,7.290703292004764,4,1
115,0,-4.0,3,4.336333584040403,4,2
115,1,14.0,3,2.684553208993748,4,3
115,1,16.0,3,0.9928499589441344,4,2
115,1,13.0,4,9.838919541914947,4,2
115,0,-6.0,4,1.800940915942192,4,2
115,1,5.0,4,23.199404833023436,4,1
115,0,2.0,4,12.241688625072127,4,3
115,1,0.0,4,6.217185499961488,4,2
115,1,7.0,4,3.431454792036675,4,2
115,1,13.0,4,1.7450309590203688,4,2
115,0,-6.0,4,4.27505850000307,4,2
115,1,10.0,5,8.862919249921106,5,2
115,0,0.0,5,5.273671415983699,5,2
115,0,0.0,5,17.14661041693762,5,2
115,1,1.0,5,2.352703374926932,5,3
115,1,6.0,5,6.897697833017446,5,2
115,0,-9.0,5,1.7090201659593731,5,3
115,0,-5.0,5,3.0334230840671808,5,3
115,0,1.0,5,4.326878125080839,5,3
115,1,-8.0,6,1.6486132920254022,3,1
115,0,-8.0,6,6.277220999938436,3,1
115,1,-2.0,6,1.0048041659174487,3,1
115,1,-2.0,6,1.5446444579865783,3,1
115,1,-4.0,6,1.1505564999533815,3,2
115,1,-10.0,6,3.3806305000325665,3,2
115,0,-10.0,6,1.1311292910249904,3,2
115,1,-4.0,6,0.8716707499697804,3,2
115,1,1.0,7,12.153263207990676,6,3
115,0,5.0,7,4.957723333034664,6,3
115,1,3.0,7,20.385530209052376,6,3
115,0,3.0,7,2.9089716660091653,6,3
115,1,5.0,7,5.440118083031848,6,3
115,1,3.0,7,7.17319987504743,6,3
115,1,3.0,7,20.460362375015393,6,3
115,1,1.0,7,6.240918874973431,6,3
116,0,-6.0,1,36.40852645796258,5,2
116,0,-6.0,1,6.3512243329314515,5,2
116,0,0.0,1,61.159803041955456,5,3
116,1,0.0,1,26.768211083021015,5,3
116,1,0.0,1,45.682613332988694,5,2
116,0,0.0,1,4.575419208034873,5,3
116,1,-6.0,1,11.33304287493229,5,2
116,0,-6.0,1,1.8497514999471605,5,3
116,0,4.0,2,7.0729508340591565,5,3
116,0,-5.0,2,12.49921662500128,5,3
116,0,-8.0,2,31.707161916885525,5,2
116,1,4.0,2,29.81889737502206,5,3
116,1,4.0,2,14.259572041919457,5,3
116,0,-8.0,2,10.671904999995604,5,2
116,1,1.0,2,31.198161417036317,5,2
116,0,-8.0,2,11.72599966695998,5,2
116,1,-6.0,3,36.96781354106497,5,2
116,1,10.0,3,10.451914958888665,5,3
116,0,0.0,3,12.827501707943156,5,3
116,1,-6.0,3,26.03446949995123,5,2
116,0,-1.0,3,4.764671207987703,5,3
116,1,10.0,3,14.081840667058714,5,3
116,1,5.0,3,16.594895457965322,5,2
116,1,4.0,3,13.079513208009304,5,2
116,0,-1.0,4,38.13608695799485,4,1
116,1,7.0,4,10.99285083299037,4,3
116,1,0.0,4,53.16147337493021,4,2
116,1,7.0,4,6.542615459067747,4,3
116,1,0.0,4,55.710994916036725,4,2
116,1,6.0,4,10.900822125026025,4,2
116,1,6.0,4,14.160994125064462,4,2
116,0,-1.0,4,30.18272020795848,4,1
116,0,15.0,5,26.949847000068985,6,3
116,1,-1.0,5,30.63735495798755,6,3
116,0,-7.0,5,11.25188779097516,6,3
116,0,-10.0,5,18.071415374986827,6,3
116,1,18.0,5,7.865392875042744,6,3
116,0,15.0,5,25.915246332995594,6,3
116,0,9.0,5,5.237419082899578,6,3
116,0,-7.0,5,23.57500908302609,6,3
116,1,4.0,6,84.08818441699259,6,3
116,0,0.0,6,53.716488917008974,6,3
116,0,-3.0,6,30.335439749993384,6,3
116,0,1.0,6,30.24083475000225,6,3
116,0,-4.0,6,55.789463542052545,6,3
116,0,0.0,6,16.169065332971513,6,3
116,1,5.0,6,45.309584917034954,6,3
116,1,1.0,6,47.73156525008381,6,3
116,0,-1.0,7,83.23389812500682,4,2
116,1,8.0,7,33.31862162507605,4,1
116,0,7.0,7,25.75464070797898,4,1
116,0,8.0,7,59.34695058304351,4,1
116,0,-7.0,7,39.00034604105167,4,3
116,0,-8.0,7,24.39120554202236,4,3
116,0,1.0,7,50.33835962496232,4,2
116,0,-8.0,7,13.667119416058997,4,3
117,0,-5.0,1,10.883506458019838,4,1
117,1,7.0,1,12.2591008329764,4,3
117,1,3.0,1,2.6702032920438796,4,3
117,0,-5.0,1,6.86613754206337,4,1
117,0,0.0,1,12.868410875089468,4,2
117,1,7.0,1,1.4376003749202937,4,3
117,1,2.0,1,0.9891647500917315,4,2
117,0,-1.0,1,4.437147167045623,4,1
117,0,-7.0,2,4.793305583996698,4,2
117,1,-4.0,2,3.566961041186005,4,1
117,0,4.0,2,12.79412666684948,4,2
117,0,-8.0,2,2.8598915829788893,4,1
117,0,-7.0,2,3.176030083093792,4,2
117,1,5.0,2,7.407914124894887,4,3
117,0,1.0,2,7.440494915936142,4,3
117,1,4.0,2,2.4296570408623666,4,2
117,1,7.0,3,7.469988957978785,5,2
117,0,2.0,3,9.149989708093926,5,3
117,1,2.0,3,7.411637665936723,5,3
117,1,10.0,3,2.664020041935146,5,3
117,0,-1.0,3,3.013726333156228,5,2
117,0,8.0,3,15.52345791598782,5,3
117,1,1.0,3,6.372371207922697,5,2
117,1,7.0,3,1.5251602921634912,5,2
117,1,1.0,4,22.60261525004171,5,3
117,1,3.0,4,25.30107062496245,5,2
117,0,7.0,4,12.857286459067836,5,2
117,1,1.0,4,2.6800621249713004,5,3
117,0,-3.0,4,4.517508666962385,5,3
117,1,7.0,4,9.882086500059811,5,2
117,0,-3.0,4,0.549345999956131,5,3
117,1,3.0,4,1.2724917088635266,5,2
117,0,1.0,5,10.886277707992122,6,3
117,1,-5.0,5,2.978840042138472,6,3
117,0,6.0,5,6.642352417111397,6,3
117,1,-1.0,5,2.735191958025098,6,3
117,0,2.0,5,4.915327334078029,6,3
117,1,-1.0,5,4.51476658298634,6,3
117,1,2.0,5,1.4022950001526624,6,3
117,1,0.0,5,2.0280460419598967,6,3
117,0,-2.0,6,7.068049333058298,6,3
117,0,-3.0,6,6.792015083832666,6,3
117,1,-4.0,6,5.223395250039175,6,3
117,0,-3.0,6,3.069318958092481,6,3
117,0,-3.0,6,3.134465541923418,6,3
117,0,-4.0,6,3.556453709024936,6,3
117,0,-5.0,6,1.751625791890547,6,3
117,0,-4.0,6,1.9887436667922884,6,3
117,1,1.0,7,7.990656290901825,6,3
117,0,3.0,7,1.7872456670738757,6,3
117,1,5.0,7,2.763515207916498,6,3
117,1,1.0,7,5.0516157920937985,6,3
117,1,5.0,7,1.9674489998724312,6,3
117,1,3.0,7,1.6616088340524584,6,3
117,0,1.0,7,0.7814654158428311,6,3
117,1,5.0,7,3.0491480838973075,6,3
118,1,2.0,1,17.42345712496899,5,2
118,1,1.0,1,14.209330167155713,5,3
118,0,-4.0,1,10.012588582932947,5,2
118,0,-4.0,1,4.36704312521033,5,2
118,0,-5.0,1,3.3294271249324083,5,3
118,1,1.0,1,16.28990091686137,5,3
118,0,-2.0,1,10.30783583316952,5,2
118,0,-1.0,1,9.804087583906949,5,3
118,0,2.0,2,18.561785416910425,5,2
118,0,-5.0,2,15.368631707970051,5,3
118,1,-2.0,2,13.652239332906902,5,3
118,1,2.0,2,7.250959000084549,5,2
118,1,-1.0,2,12.789561999961734,5,2
118,0,-5.0,2,12.331255791941658,5,3
118,0,-5.0,2,11.965316249988971,5,3
118,1,2.0,2,8.427871792111546,5,2
118,0,1.0,3,16.982401750050485,5,3
118,0,2.0,3,17.442537209019065,5,2
118,1,2.0,3,19.735091750044376,5,2
118,1,-1.0,3,9.805347916902974,5,2
118,0,-7.0,3,0.8129454581066966,5,3
118,0,-10.0,3,8.813332249876112,5,3
118,1,-9.0,3,20.525390999857336,5,2
118,0,-10.0,3,3.4979097079485655,5,3
118,1,11.0,4,24.104879916878417,5,2
118,1,5.0,4,12.563955582911149,5,2
118,1,5.0,4,9.55982149997726,5,3
118,1,4.0,4,9.858170750085264,5,3
118,1,6.0,4,10.004674291005358,5,2
118,1,5.0,4,9.843965291976929,5,2
118,0,-1.0,4,11.613055207999423,5,3
118,0,5.0,4,10.267218082910404,5,3
118,0,-4.0,5,14.472967916168272,6,3
118,1,0.0,5,32.34563187509775,6,3
118,1,0.0,5,15.48782066698186,6,3
118,0,2.0,5,5.966604333836585,6,3
118,1,6.0,5,7.434939791914076,6,3
118,1,0.0,5,10.856216750107706,6,3
118,0,2.0,5,9.338756249984726,6,3
118,0,2.0,5,5.429793833056465,6,3
118,0,-1.0,6,11.283762458944691,5,3
118,1,7.0,6,1.5062583750113845,5,2
118,1,7.0,6,1.2186193750239909,5,2
118,1,4.0,6,3.403420041082427,5,3
118,0,2.0,6,3.1921332920901477,5,2
118,0,-1.0,6,3.924914208007976,5,3
118,1,5.0,6,0.4237280420493334,5,2
118,0,1.0,6,0.7061553329695016,5,3
118,1,2.0,7,9.256175499875098,5,2
118,0,-3.0,7,4.323566500097513,5,3
118,1,2.0,7,4.266422374872491,5,2
118,0,-4.0,7,5.264287500176579,5,2
118,0,-3.0,7,2.5135684590786695,5,3
118,0,-3.0,7,0.6345050418749452,5,3
118,1,2.0,7,1.6962060830555856,5,2
118,1,3.0,7,1.86171295796521,5,3
119,1,3.0,1,11.335592957912011,3,2
119,0,-2.0,1,6.53906058287248,3,2
119,0,-2.0,1,13.0729735000059,3,2
119,1,2.0,1,2.241690833121538,3,1
119,1,2.0,1,5.565580290975049,3,1
119,1,2.0,1,5.956377957947552,3,1
119,0,-3.0,1,3.3413581249769777,3,1
119,0,-2.0,1,3.014820500044152,3,2
119,0,10.0,2,5.481511708116159,5,2
119,0,3.0,2,5.321933750063181,5,3
119,0,-3.0,2,9.985274583101273,5,3
119,1,16.0,2,4.257110208971426,5,2
119,1,11.0,2,1.845184792065993,5,2
119,0,3.0,2,7.722794457804412,5,3
119,0,2.0,2,9.894512166036291,5,3
119,1,10.0,2,8.0845186249353,5,2
119,1,5.0,3,5.449447999941185,3,1
119,1,8.0,3,1.8451766250655055,3,1
119,1,8.0,3,0.4486947499681264,3,1
119,0,3.0,3,1.878378874855116,3,2
119,0,3.0,3,0.417026124894619,3,2
119,1,6.0,3,1.4143717498518529,3,2
119,0,3.0,3,0.8436330419499427,3,2
119,1,8.0,3,0.4599133748561144,3,1
119,1,2.0,4,6.970347000053152,5,3
119,1,5.0,4,0.9412903340999036,5,2
119,1,2.0,4,0.8713591669220477,5,3
119,1,10.0,4,6.566733625018969,5,3
119,1,13.0,4,1.8732384589966389,5,2
119,1,10.0,4,6.732054791878909,5,2
119,1,13.0,4,5.929588624974713,5,2
119,1,5.0,4,2.2393289578612894,5,3
119,1,5.0,5,2.386208541924134,3,2
119,1,8.0,5,5.765923250000924,3,1
119,1,5.0,5,1.4727825419977307,3,2
119,0,5.0,5,10.828728625085205,3,2
119,0,8.0,5,5.995405999943614,3,1
119,1,8.0,5,5.02746191713959,3,1
119,0,8.0,5,2.3226409589406103,3,1
119,1,5.0,5,7.601482124999165,3,2
119,1,9.0,6,0.913111750036478,2,1
119,1,9.0,6,1.9675482499878856,2,1
119,0,5.0,6,1.3614590000361204,2,1
119,1,9.0,6,3.777262915857136,2,1
119,0,5.0,6,2.150622625136748,2,1
119,0,5.0,6,2.6246920418925583,2,1
119,0,5.0,6,1.6683530830778182,2,1
119,1,9.0,6,5.377789083868265,2,1
119,0,-5.0,7,3.1608024169690907,5,2
119,0,-5.0,7,10.124778083059937,5,2
119,1,-5.0,7,7.8777170409448445,5,2
119,1,-2.0,7,4.124851249856874,5,3
119,0,-2.0,7,6.68713766685687,5,3
119,0,-2.0,7,7.063101082807407,5,3
119,0,-4.0,7,5.957133458927274,5,3
119,1,-3.0,7,5.482392292004079,5,2
120,1,12.0,1,2.8450680000241846,5,2
120,1,10.0,1,16.09292145888321,5,3
120,0,0.0,1,8.117281457874924,5,2
120,1,12.0,1,2.5409377079922706,5,2
120,0,-2.0,1,6.332581291906536,5,3
120,1,7.0,1,12.137669584015384,5,2
120,1,3.0,1,20.027120999991897,5,3
120,0,-2.0,1,6.868099209154025,5,3
120,1,4.0,2,4.03325695800595,3,1
120,0,-5.0,2,6.232474833028391,3,2
120,0,4.0,2,14.918473416939378,3,1
120,0,7.0,2,9.679018165916204,3,2
120,0,-1.0,2,12.451020957902074,3,3
120,0,-5.0,2,17.258078583981842,3,2
120,0,-8.0,2,23.101165249943733,3,1
120,1,9.0,3,9.852818500017747,4,1
120,0,15.0,3,16.862537416862324,4,3
120,1,8.0,3,14.421633957885206,4,1
120,1,15.0,3,26.85265575000085,4,3
120,1,16.0,3,3.2834130411501974,4,2
120,1,14.0,3,2.9412572500295937,4,3
120,0,8.0,3,7.167183042038232,4,1
120,0,7.0,3,10.193868917180223,4,2
120,0,9.0,4,21.687400332884863,4,1
120,1,8.0,4,4.078689499991015,4,3
120,0,4.0,4,12.765927790896969,4,1
120,1,3.0,4,6.319382415851578,4,3
120,0,0.0,4,21.506427499931306,4,2
120,1,12.0,4,1.0761277920100838,4,2
120,1,3.0,4,1.5221241670660677,4,3
120,1,9.0,4,1.8880114590283483,4,1
120,1,1.0,5,11.512078708969057,2,2
120,1,-5.0,5,2.480357584077865,2,1
120,1,1.0,5,9.442764082923532,2,2
120,0,6.0,5,3.3775281668640673,2,1
120,1,-5.0,5,3.752007625065744,2,1
120,1,6.0,5,4.867697000037879,2,1
120,1,-2.0,6,9.23407074995339,2,1
120,1,2.0,6,2.41355691710487,2,1
120,1,-2.0,6,4.295511875068769,2,1
120,0,2.0,6,3.7856679160613567,2,1
120,1,2.0,6,2.1084789999295026,2,1
120,1,-2.0,6,3.911855167010799,2,1
120,1,-2.0,6,2.944437582977116,2,1
120,0,2.0,6,9.297521999804305,2,1
120,1,0.0,7,2.356830958975479,3,2
120,1,9.0,7,4.776214125100523,3,1
120,1,4.0,7,5.8242426661308855,3,1
120,1,9.0,7,0.8216709580738097,3,3
120,0,0.0,7,1.815431041875854,3,2
120,1,9.0,7,0.764087500050664,3,1
120,1,5.0,7,0.0719114581588655,3,2
122,1,-6.0,1,14.46251254202798,4,2
122,1,0.0,1,2.401650291867554,4,3
122,0,-6.0,1,5.128558542113751,4,2
122,0,-8.0,1,4.120517915813252,4,1
122,0,-6.0,1,4.948804625077173,4,2
122,0,-2.0,1,9.432623958215116,4,2
122,0,-2.0,1,10.07149775000289,4,2
122,1,-2.0,1,9.584993042051792,4,2
122,0,-1.0,2,17.270169334020466,4,3
122,0,-1.0,2,13.776339208940044,4,2
122,0,-9.0,2,9.113440416986125,4,2
122,0,1.0,2,7.295969333965331,4,1
122,1,9.0,2,15.750260666012764,4,2
122,1,6.0,2,7.419093000004068,4,2
122,0,1.0,2,2.559630832867697,4,2
122,0,-6.0,2,24.724316083826125,4,2
122,1,6.0,3,15.45941258314997,3,1
122,1,6.0,3,3.3954597080592066,3,1
122,0,0.0,3,9.43464408395812,3,2
122,1,6.0,3,3.472166874911636,3,3
122,1,0.0,3,4.2081847079098225,3,2
122,1,6.0,3,4.095894958823919,3,1
122,0,0.0,3,3.8389424588531256,3,2
122,1,2.0,4,3.2725292921531945,4,2
122,0,5.0,4,3.593986833933741,4,2
122,0,6.0,4,1.6032352920155972,4,2
122,1,2.0,4,3.9819540828466415,4,2
122,0,3.0,4,2.1074580419808626,4,2
122,0,6.0,4,1.9011217500083148,4,2
122,0,2.0,4,1.967278291936964,4,2
122,1,6.0,4,5.709816375048831,4,2
122,0,-5.0,5,15.866053042002022,5,3
122,1,-2.0,5,8.048778916941956,5,3
122,1,-8.0,5,10.293735542101786,5,2
122,0,-3.0,5,14.112775542074814,5,3
122,1,-3.0,5,5.153217833023518,5,3
122,0,-5.0,5,2.0642014578916132,5,2
122,0,-7.0,5,1.7093943329527974,5,2
122,1,-7.0,5,3.198448000010103,5,2
122,0,-1.0,6,8.50073429197073,4,2
122,0,-9.0,6,12.821305874967948,4,1
122,0,0.0,6,14.576413000002503,4,2
122,1,0.0,6,0.6051915842108428,4,2
122,1,0.0,6,13.562532166019082,4,2
122,1,-1.0,6,6.999979833839461,4,2
122,1,-1.0,6,10.6785312499851,4,2
122,1,8.0,6,5.0400567499455065,4,3
122,1,6.0,7,3.6978589999489486,6,3
122,1,5.0,7,3.9416889171116054,6,3
122,1,5.0,7,1.723421375034377,6,3
122,1,4.0,7,6.162160167004913,6,3
122,1,3.0,7,5.554009082959965,6,3
122,1,4.0,7,4.394475916866213,6,3
122,1,5.0,7,2.3360122081357986,6,3
122,1,4.0,7,2.0246058749035,6,3
123,0,-2.0,1,26.477677040966228,6,3
123,0,-1.0,1,14.206396458903328,6,3
123,0,-1.0,1,19.23182424996048,6,3
123,0,-6.0,1,15.666507042013109,6,3
123,1,2.0,1,3.4547302920836955,6,3
123,1,1.0,1,6.95364566706121,6,3
123,1,1.0,1,10.950462999986485,6,3
123,1,6.0,1,7.036587374983355,6,3
123,1,1.0,2,41.02251833397895,6,3
123,1,4.0,2,14.927677457919344,6,3
123,1,2.0,2,7.5742546250112355,6,3
123,1,1.0,2,18.315085959155113,6,3
123,1,1.0,2,17.716699542012066,6,3
123,0,-2.0,2,12.110065459040923,6,3
123,1,1.0,2,13.744707208825275,6,3
123,1,0.0,2,11.688576250104234,6,3
123,0,-15.0,3,12.51398149994202,6,3
123,0,-7.0,3,19.294112917035815,6,3
123,0,-9.0,3,14.129019957967104,6,3
123,0,-3.0,3,8.99879812519066,6,3
123,0,-5.0,3,12.789615083951505,6,3
123,1,3.0,3,8.352114291861653,6,3
123,1,3.0,3,5.418852708069608,6,3
123,0,-15.0,3,9.72890654206276,6,3
123,0,-3.0,4,23.368734083138406,6,3
123,1,8.0,4,13.750884958077222,6,3
123,1,1.0,4,12.650485333055258,6,3
123,0,-2.0,4,11.569143375148997,6,3
123,1,4.0,4,6.104094041045755,6,3
123,1,7.0,4,6.313363959081471,6,3
123,1,4.0,4,6.069152166834101,6,3
123,1,1.0,4,7.088504125131294,6,3
123,0,-1.0,5,14.129086249973623,6,3
123,1,-1.0,5,17.026475749909878,6,3
123,1,4.0,5,10.396418625023216,6,3
123,0,-1.0,5,4.477957875002176,6,3
123,1,4.0,5,6.257346959086135,6,3
123,0,-1.0,5,6.542368207825348,6,3
123,1,4.0,5,4.416044584009796,6,3
123,0,4.0,5,8.392031749943271,6,3
123,0,12.0,6,7.784880542196333,6,3
123,1,14.0,6,8.912348916986957,6,3
123,1,1.0,6,9.715371249942107,6,3
123,0,2.0,6,8.319504375103861,6,3
123,0,11.0,6,9.366123208077624,6,3
123,0,-1.0,6,5.585863874992356,6,3
123,1,2.0,6,5.654553625034168,6,3
123,0,11.0,6,6.761225667083636,6,3
123,0,-5.0,7,15.696771249873564,6,3
123,0,-4.0,7,9.955158083001152,6,3
123,0,-6.0,7,5.556648875121027,6,3
123,1,-4.0,7,8.735018665902317,6,3
123,0,-5.0,7,7.0773467919789255,6,3
123,0,-3.0,7,4.421282749855891,6,3
123,0,-6.0,7,6.476491458946839,6,3
123,0,-3.0,7,5.274215249810368,6,3
124,0,-8.0,1,13.124133249977604,2,1
124,0,-8.0,1,16.362729375017807,2,1
124,1,8.0,1,1.1109989578835666,2,1
124,1,8.0,1,11.498573541874066,2,1
124,1,0.0,1,18.16091166716069,2,2
124,1,0.0,1,13.47247991594486,2,2
124,1,10.0,2,2.238561083097011,2,2
124,1,3.0,2,4.033769958885387,2,1
124,1,7.0,2,7.132986375130713,2,1
124,1,10.0,2,5.735667374916375,2,2
124,1,10.0,2,5.2894963750150055,2,2
124,0,-3.0,3,6.545694708824158,4,3
124,0,-3.0,3,7.308635916095227,4,3
124,1,-4.0,3,9.900320040993392,4,2
124,1,2.0,3,2.789628833066672,4,1
124,1,3.0,3,4.2266749169211835,4,2
124,1,2.0,3,3.519008707953617,4,1
124,0,-12.0,3,3.6820382501464337,4,2
124,1,11.0,3,2.235402249963954,4,2
124,0,7.0,4,8.310899875126779,4,2
124,0,-6.0,4,6.408277708105743,4,2
124,1,-6.0,4,10.529806750128046,4,2
124,1,7.0,4,8.225823082961142,4,2
124,0,-6.0,4,3.615686791948974,4,2
124,0,-6.0,4,2.454181208042428,4,2
124,0,7.0,4,11.626942625036463,4,2
124,0,7.0,4,14.836981457890944,4,2
124,1,8.0,5,4.635152000002563,4,2
124,1,-2.0,5,5.348868540953845,4,2
124,0,-3.0,5,11.057337084086612,4,1
124,1,-3.0,5,3.6594973751343782,4,1
124,1,-10.0,5,9.544286333024502,4,2
124,1,0.0,5,9.31425595912151,4,2
124,1,1.0,5,4.258673999924213,4,3
124,0,1.0,5,0.680463416967541,4,3
124,1,-1.0,6,13.443162499926984,4,3
124,1,1.0,6,6.493093915982172,4,2
124,1,2.0,6,13.526903874939308,4,2
124,1,5.0,6,25.87230516690761,4,1
124,1,3.0,6,14.783575458917769,4,2
124,0,-1.0,6,2.9215352081228048,4,3
124,0,2.0,6,10.300624124938622,4,2
124,0,5.0,6,12.475790333002806,4,1
124,0,2.0,7,11.382161292014644,4,1
124,1,1.0,7,12.895168792223558,4,1
124,1,6.0,7,4.0510471251327544,4,2
124,0,-3.0,7,10.007566415937616,4,2
124,0,-6.0,7,15.985862874891607,4,2
124,0,-1.0,7,19.262777084019035,4,3
124,0,3.0,7,8.053591957781464,4,2
124,0,-2.0,7,11.218154500005769,4,3
125,1,7.0,1,5.12133300001733,3,2
125,0,7.0,1,12.125878915889189,3,2
125,1,18.0,1,13.975662958808243,3,2
125,1,9.0,1,1.5288555000443012,3,1
125,0,-2.0,1,2.3238957091234624,3,1
125,1,18.0,1,3.250751999905333,3,2
125,0,-2.0,1,4.781949875177816,3,1
125,1,9.0,1,3.084692707983777,3,1
125,1,5.0,2,26.69488462503068,6,3
125,0,-1.0,2,30.127478166949004,6,3
125,0,-2.0,2,9.393135708989576,6,3
125,1,4.0,2,14.276609749998896,6,3
125,1,5.0,2,11.181667750002816,6,3
125,1,5.0,2,16.033803374972194,6,3
125,1,-2.0,2,2.8827055420260876,6,3
125,0,-2.0,2,2.8068969170562923,6,3
125,1,0.0,3,18.75997016695328,5,2
125,1,5.0,3,33.31555170798674,5,2
125,1,7.0,3,35.453000207897276,5,3
125,1,11.0,3,20.13132212497294,5,2
125,0,-4.0,3,10.956364249810576,5,3
125,1,18.0,3,13.231137291993946,5,3
125,0,2.0,3,25.412483249790967,5,3
125,0,-11.0,3,22.093488583806906,5,2
125,1,2.0,4,17.429053749889135,6,3
125,1,2.0,4,18.7113089999184,6,3
125,1,-6.0,4,21.405234166886657,6,3
125,0,2.0,4,19.06720058294013,6,3
125,1,10.0,4,2.0342225830536336,6,3
125,0,-4.0,4,22.952045749872923,6,3
125,1,8.0,4,2.4530871661845595,6,3
125,1,2.0,4,4.592756083002314,6,3
125,1,1.0,5,42.69733233307488,6,3
125,0,-6.0,5,6.160835792077705,6,3
125,1,-4.0,5,22.507979166926816,6,3
125,0,-4.0,5,27.788370166905224,6,3
125,0,0.0,5,16.20169466594234,6,3
125,1,-5.0,5,13.496241957880557,6,3
125,1,-1.0,5,38.3814496670384,6,3
125,0,-1.0,5,8.537806290900335,6,3
125,0,2.0,6,27.261609832989052,6,3
125,1,-19.0,6,32.793436917010695,6,3
125,1,-19.0,6,17.719269207911566,6,3
125,0,5.0,6,11.008105541812256,6,3
125,0,-3.0,6,24.554261124925688,6,3
125,0,-14.0,6,14.637280416907744,6,3
125,0,-22.0,6,25.168902290984988,6,3
125,1,2.0,6,5.71123724989593,6,3
125,0,-8.0,7,9.399167417082936,6,3
125,0,-12.0,7,3.6365219159051776,6,3
125,0,-20.0,7,20.317237291950732,6,3
125,0,-2.0,7,16.80020416714251,6,3
125,0,-18.0,7,14.59953225008212,6,3
125,0,-2.0,7,23.84700979082845,6,3
125,0,0.0,7,17.31469912501052,6,3
125,1,-18.0,7,13.953320665983483,6,3
126,0,6.0,1,15.031035791849716,4,2
126,0,0.0,1,6.397403499810025,4,2
126,1,9.0,1,3.836166833993047,4,1
126,1,6.0,1,1.4415675001218915,4,2
126,1,4.0,1,0.6047304591629654,4,2
126,0,1.0,1,2.9008276669774204,4,3
126,0,4.0,1,2.599116000114009,4,2
126,1,10.0,1,0.5078011250589043,4,2
126,1,2.0,2,3.262173834023997,5,3
126,0,3.0,2,4.494048124877736,5,2
126,0,4.0,2,4.392171416897327,5,2
126,1,4.0,2,2.568537084152922,5,2
126,0,-2.0,2,6.884249666938558,5,3
126,1,7.0,2,5.504129500128329,5,2
126,1,1.0,2,3.49060345813632,5,3
126,1,1.0,2,2.8924131661187857,5,3
126,1,1.0,3,23.21593016711995,6,3
126,0,-9.0,3,6.86982262507081,6,3
126,0,-2.0,3,10.278016875032336,6,3
126,1,-2.0,3,2.5887738750316203,6,3
126,0,-12.0,3,11.040360792074353,6,3
126,0,-9.0,3,13.73490958311595,6,3
126,0,-9.0,3,5.31303304200992,6,3
126,1,-2.0,3,7.785888125188649,6,3
126,0,-8.0,4,15.474328249925748,5,3
