subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
116,1.0,5,3.0,7114.179,0.988
116,1.0,6,0.0,4151.012,0.519
116,1.0,7,-3.0,4195.079,0.319
116,1.0,8,-6.0,2108.756,0.226
116,2.0,9,4.0,3248.81,0.805
116,2.0,10,-5.0,3379.466,0.099
116,2.0,11,-5.0,3519.829,0.118
116,2.0,12,4.0,3345.247,0.798
116,2.0,13,4.0,3317.936,0.798
116,2.0,14,-5.0,3353.047,0.117
116,2.0,15,4.0,3337.417,0.793
116,2.0,16,-5.0,3412.483,0.12
116,3.0,17,-1.0,3970.852,0.376
116,3.0,18,10.0,2120.431,0.877
116,3.0,19,0.0,5098.589,0.483
116,3.0,20,-1.0,4290.016,0.403
116,3.0,21,-1.0,4064.863,0.388
116,3.0,22,10.0,2075.589,0.883
116,3.0,23,10.0,2091.187,0.891
116,3.0,24,9.0,1972.491,0.845
116,4.0,25,-1.0,7133.203,0.307
116,4.0,26,7.0,1797.437,0.771
116,4.0,27,-3.0,2250.214,0.326
116,4.0,28,7.0,1861.315,0.753
116,4.0,29,3.0,2398.864,0.678
116,4.0,30,3.0,4394.598,0.7
116,4.0,31,9.0,2629.648,1.0
116,4.0,32,-1.0,7011.415,0.318
116,5.0,33,15.0,1490.942,1.0
116,5.0,34,-1.0,2928.497,0.473
116,5.0,35,-7.0,1630.37,0.272
116,5.0,36,-10.0,1799.799,0.143
116,5.0,37,18.0,1319.732,1.0
116,5.0,38,15.0,1456.945,1.0
116,5.0,39,9.0,1643.102,0.787
116,5.0,40,-7.0,1622.504,0.279
116,6.0,41,4.0,2954.35,0.72
116,6.0,42,0.0,5233.268,0.59
116,6.0,43,-3.0,3584.37,0.397
116,6.0,44,1.0,2728.965,0.556
116,6.0,45,-4.0,4009.15,0.265
116,6.0,46,0.0,4807.394,0.524
116,6.0,47,5.0,2819.016,0.758
116,6.0,48,1.0,2680.223,0.545
116,7.0,49,-4.0,2265.279,0.305
116,7.0,50,4.0,3850.503,0.716
116,7.0,51,3.0,4514.857,0.668
116,7.0,52,4.0,4061.52,0.722
116,7.0,53,-7.0,1555.551,0.273
116,7.0,54,-8.0,1672.787,0.242
116,7.0,55,0.0,2846.197,0.45
116,7.0,56,-8.0,1703.451,0.229
117,1.0,1,-5.0,4348.129,0.005
117,1.0,2,7.0,3623.156,1.0
117,1.0,5,1.0,17032.5,0.967
117,1.0,6,7.0,3597.623,1.0
117,1.0,8,-1.0,15718.37,0.039
117,2.0,9,-5.0,4567.55,0.126
117,2.0,10,1.0,5382.08,0.646
117,2.0,11,7.0,2678.731,0.838
117,2.0,12,-3.0,3477.949,0.402
117,2.0,13,-5.0,4692.041,0.138
117,2.0,14,5.0,3448.02,0.77
117,2.0,15,1.0,2726.477,0.537
117,2.0,16,7.0,2619.808,0.847
117,3.0,17,5.0,4893.775,0.856
117,3.0,18,2.0,5859.137,0.789
117,3.0,19,2.0,5686.313,0.796
117,3.0,20,10.0,2470.233,1.0
117,3.0,21,-3.0,5605.898,0.126
117,3.0,22,8.0,2664.929,0.924
117,3.0,23,-1.0,10866.028,0.187
117,3.0,24,5.0,4620.77,0.838
117,4.0,25,1.0,3444.928,0.61
117,4.0,26,1.0,8328.835,0.607
117,4.0,27,5.0,3781.928,0.952
117,4.0,28,1.0,3355.193,0.643
117,4.0,29,-3.0,3938.71,0.272
117,4.0,30,5.0,4153.134,0.944
117,4.0,31,-3.0,3836.317,0.26
117,4.0,32,1.0,8010.107,0.651
117,5.0,33,1.0,2609.163,0.584
117,5.0,34,-5.0,4244.539,0.143
117,5.0,35,6.0,1872.267,0.749
117,5.0,36,-1.0,2977.231,0.488
117,5.0,37,2.0,2545.071,0.629
117,5.0,38,-1.0,2926.294,0.471
117,6.0,41,-2.0,4751.368,0.355
117,6.0,42,-3.0,3699.382,0.369
117,6.0,43,-4.0,6137.704,0.049
117,6.0,44,-3.0,3541.07,0.403
117,6.0,45,-3.0,5462.237,0.188
117,6.0,46,-4.0,5970.598,0.057
117,6.0,47,-5.0,4370.439,0.116
117,6.0,48,-4.0,4120.749,0.265
117,7.0,49,1.0,4635.681,0.625
