subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
106,1.0,2,8.0,1770.141,0.981
106,2.0,10,13.0,1217.968,0.986
106,2.0,11,-1.0,5291.255,0.283
106,2.0,14,3.0,3663.128,0.905
106,2.0,16,-2.0,4461.792,0.16
106,3.0,17,-5.0,2541.77,0.046
106,3.0,18,-3.0,3630.743,0.094
106,3.0,19,1.0,5369.553,0.716
106,3.0,20,-8.0,1841.101,0.021
106,3.0,21,-9.0,1586.041,0.024
106,3.0,22,-5.0,2539.958,0.043
106,3.0,24,-3.0,3710.325,0.101
106,4.0,25,-9.0,1542.843,0.016
106,4.0,26,-13.0,1191.547,0.017
106,4.0,27,-17.0,986.102,0.011
106,4.0,28,-5.0,2459.129,0.039
106,4.0,29,-17.0,971.368,0.014
106,4.0,30,-5.0,2539.532,0.022
106,4.0,31,-5.0,2568.572,0.028
106,4.0,32,-17.0,977.242,0.016
106,5.0,33,2.0,4500.556,0.839
106,5.0,34,-1.0,5631.511,0.306
106,5.0,35,2.0,4690.487,0.842
106,5.0,36,3.0,3542.639,0.907
106,5.0,37,2.0,4431.349,0.854
106,5.0,38,-2.0,4195.285,0.144
106,5.0,39,-1.0,5457.581,0.296
106,5.0,40,-1.0,5212.755,0.258
106,6.0,41,5.0,2497.539,0.961
106,6.0,42,3.0,3688.528,0.896
106,6.0,43,1.0,5100.529,0.707
106,6.0,44,-1.0,5361.737,0.281
106,6.0,45,5.0,2529.539,0.961
106,6.0,46,-1.0,5493.254,0.305
106,6.0,47,5.0,2693.255,0.958
106,7.0,49,-5.0,2583.746,0.047
106,7.0,51,-1.0,5517.935,0.269
106,7.0,52,-11.0,1425.184,0.017
106,7.0,54,-5.0,2466.01,0.054
106,7.0,55,1.0,5319.363,0.698
106,7.0,56,-9.0,1563.457,0.015
108,1.0,1,-2.0,4612.6,0.136
108,1.0,2,1.0,5388.466,0.678
108,1.0,3,-2.0,4480.229,0.158
108,1.0,4,3.0,3572.291,0.912
108,1.0,5,-2.0,4587.36,0.154
108,1.0,6,1.0,5419.002,0.733
108,1.0,7,1.0,5506.006,0.715
108,1.0,8,-4.0,3103.429,0.055
108,2.0,9,-5.0,2517.643,0.041
108,2.0,10,-13.0,1208.788,0.018
108,2.0,11,1.0,5538.617,0.669
108,2.0,12,-7.0,1910.692,0.029
108,2.0,13,-5.0,2496.088,0.041
108,2.0,14,-5.0,2576.346,0.051
108,2.0,15,-7.0,1916.161,0.028
108,2.0,16,-7.0,2018.866,0.032
108,3.0,17,-4.0,2906.525,0.068
108,3.0,18,2.0,4658.354,0.839
108,3.0,19,-4.0,2965.219,0.062
108,3.0,20,7.0,2017.006,0.976
108,3.0,21,7.0,2015.289,0.972
108,3.0,22,1.0,5627.308,0.676
108,3.0,23,2.0,4621.598,0.83
108,3.0,24,1.0,5313.836,0.702
108,4.0,25,2.0,4632.094,0.837
108,4.0,26,-4.0,2992.244,0.052
108,4.0,27,-1.0,5433.512,0.287
108,4.0,28,-3.0,3539.373,0.094
