subject_id,game,trial_number,v_offer,time_ms_sim_mean,accept_sim_mean
114,6.0,41,2.0,9537.302,0.891
114,6.0,42,2.0,9152.77,0.881
114,6.0,43,7.0,5043.811,0.98
114,6.0,44,4.0,7192.07,0.958
114,6.0,45,2.0,9235.161,0.867
114,6.0,46,7.0,4964.12,0.985
114,6.0,47,7.0,5296.504,0.982
114,6.0,48,5.0,5929.799,0.974
114,7.0,49,5.0,5999.903,0.969
114,7.0,50,-1.0,10721.342,0.275
114,7.0,51,1.0,11634.306,0.742
114,7.0,52,1.0,10823.06,0.7
114,7.0,53,-5.0,6236.55,0.018
114,7.0,54,1.0,11119.67,0.73
114,7.0,55,-1.0,10777.526,0.251
114,7.0,56,-1.0,10644.164,0.235
115,1.0,1,16.0,3914.544,0.984
115,1.0,2,16.0,3816.191,0.99
115,1.0,3,4.0,7230.836,0.945
115,1.0,4,4.0,7262.561,0.961
115,1.0,5,5.0,6002.045,0.97
115,1.0,6,14.0,4016.269,0.995
115,1.0,7,6.0,5541.726,0.976
115,1.0,8,15.0,4029.478,0.988
115,2.0,9,2.0,9082.495,0.87
115,2.0,10,2.0,9591.437,0.868
115,2.0,11,2.0,9319.201,0.875
115,2.0,12,13.0,4139.229,0.992
