combo,rep,seed_fit,seed_sim,noise_param,d_true,theta_true,sigma_true,mu_true,d_hat,theta_hat,sigma_hat,mu_hat,d_true_per_s,sigma_true_per_s,d_hat_per_s,sigma_hat_per_s,fit_fval,elapsed_s,hit_d_min,hit_d_max,hit_theta_min,hit_theta_max,hit_sigma_min,hit_sigma_max
849,1,8490224,8491223,mu,3.358411717500491e-05,0.906272184247656,0.0001000536043308,2.979194117549706,3.1576698340999066e-05,0.9897346168799772,0.0003471834464952,10.99492552216658,0.0335841171750049,0.0031639727779485,0.031576698340999,0.0109789045683205,4733.241692764106,842.1568200588226,0,0,0,1,0,0
848,1,8480224,8481223,mu,0.0001123335913275,0.1646986623975576,0.0013974586664654,12.440256293329856,0.0001143473815345,0.202878904741569,0.0020365894514459,17.810547334928398,0.1123335913275971,0.0441915232197249,0.1143473815345332,0.0644026132524201,4145.221148616025,899.8060748577118,0,0,0,0,0,0
851,1,8510224,8511223,mu,4.229835349422035e-05,0.6831035718865132,0.0003294784759325,7.789392463645755,3.2582141893578736e-05,0.9897346168799772,0.0016861766125942,51.75155820331697,0.0422983534942203,0.0104190242394768,0.0325821418935787,0.0533215863310525,4704.110363905057,612.1380109786987,0,0,0,1,0,0
821,1,8210224,8211223,mu,1.94014845548126e-05,0.3867263328805663,0.001554530237762,80.12429324004943,1.979200441331167e-05,0.3864873883586496,0.001566666440136,79.15653247744449,0.0194014845548126,0.0491585624293131,0.0197920044133116,0.0495423428457768,4264.755448033415,3629.5084352493286,0,0,0,0,0,0
857,1,8570224,8571223,mu,0.0008064033105853,0.2647444413851895,0.003677471177238,4.560337400609881,0.0007996893425197,0.2862510084232256,0.0016746927099584,2.094179102952246,0.8064033105853581,0.1162918494969294,0.799689342519723,0.0529584334434836,3847.497869332897,100.52361965179443,0,0,0,0,0,0
843,1,8430224,8431223,mu,3.115569252189945e-05,0.6124504807753864,0.0001409470249785,4.523957375671391,3.19548125120585e-05,0.5869962704955327,3.263550783151757e-05,1.021301809209558,0.0311556925218994,0.0044571362835701,0.0319548125120585,0.0010320253734385,4675.479379973153,2034.7427139282229,0,0,0,0,1,0
856,1,8560224,8561223,mu,0.0001234265589645,0.795422077199049,0.0009271913764645,7.512089652687153,0.0001049687792684,0.9861214210850768,0.0030535377830686,29.089961837705665,0.1234265589645747,0.0293203657649465,0.1049687792684113,0.0965613431587802,4738.877784164828,817.0944867134094,0,0,0,0,0,0
858,1,8580224,8581223,mu,0.0001316464068401,0.0907253815903523,0.0003283239038301,2.4939830240011456,0.0001276925921647,0.0974491962094227,0.0015621589097783,12.2337473403582,0.1316464068401814,0.0103825134638138,0.1276925921647027,0.0493998022202515,4012.8971731123393,792.7737090587616,0,0,0,0,0,0
840,1,8400224,8401223,mu,2.4689938567756663e-05,0.6165733455493667,0.0002118233026718,8.579336967183025,2.4559725631707617e-05,0.6139309081948257,0.00049697005185,20.23516301861366,0.0246899385677566,0.0066984409794222,0.0245597256317076,0.0157155729273806,4565.040075714682,2776.26953291893,0,0,0,0,0,0
854,1,8540224,8541223,mu,6.578735280174405e-05,0.1907969485459897,0.0023175820932438,35.22838348927201,6.858879938591945e-05,0.1886148021039362,0.0015528497642971,22.63999046783063,0.065787352801744,0.0732883807907136,0.0685887993859194,0.0491054211923465,4322.770950914525,1404.3766930103302,0,0,0,0,0,0
862,1,8620224,8621223,mu,0.0002349077297925,0.615305849096719,0.0028375777270035,12.079541739683195,0.0002451870917348,0.6320622620573588,0.0002997177515248,1.2224042848428565,0.2349077297925712,0.0897320865509481,0.2451870917348388,0.0094779075000285,4549.2635341761015,316.10187697410583,0,0,0,0,0,0
863,1,8630224,8631223,mu,0.0001919191916208,0.3016483203772483,0.0005230660198978,2.7254492658093508,0.0001772682842934,0.2791602190450363,0.0036640681072546,20.669620185347824,0.1919191916208741,0.0165407998951611,0.1772682842934896,0.1158680072090694,4218.636908627402,476.18333315849304,0,0,0,0,0,0
852,1,8520224,8521223,mu,1.0875810888503302e-05,0.6109039145588996,1.4399383518865612e-05,1.3239825210722485,1.0503447898598894e-05,0.6418889117507931,0.0002690269615952,25.613204748807537,0.0108758108885033,0.000455348488219,0.0105034478985988,0.0085073795063562,3649.00119428331,1792.402901172638,1,0,0,0,0,0
861,1,8610224,8611223,mu,0.0001205428627558,0.8222635391200113,0.0001877413462832,1.5574654690549836,0.000114427326966,0.8549854899686401,0.0020429239810048,17.853462412970295,0.1205428627558675,0.005936902652416,0.1144273269660417,0.0646029286655401,4717.949564888408,779.7709240913391,0,0,0,0,0,0
867,1,8670224,8671223,mu,0.0005306313494044,0.2597206126588817,0.0010781967462601,2.0319130173333377,0.000523396013781,0.2387572866251631,0.0006550282939105,1.251496527798561,0.5306313494044954,0.034095574839647,0.523396013781021,0.0207138134061155,3897.990491888186,186.44725704193115,0,0,0,0,0,0
864,1,8640224,8641223,mu,0.0001364484995298,0.1804764791265666,0.0003731679011161,2.7348626214427245,0.0001368815120324,0.1999726278849674,0.0006899553032654,5.040529528210328,0.1364484995298617,0.0118006051719156,0.1368815120324051,0.0218183024203092,4095.737629520995,699.0538809299469,0,0,0,0,0,0
866,1,8660224,8661223,mu,5.980270271049572e-05,0.0119949766137279,0.0001781857135403,2.979559542700282,5.98639136968364e-05,0.0120378614486339,0.0006308362628965,10.537838640006246,0.0598027027104957,0.0056347270128973,0.0598639136968364,0.0199487942138177,4109.565702301161,677.5243608951569,0,0,0,0,0,0
871,1,8710224,8711223,mu,0.0009178237671338,0.1196256861937475,0.0010049063829348,1.0948794517197555,0.0009077158031748,0.1260655966785647,0.003756148720366,4.138022834050395,0.917823767133862,0.0317779300531559,0.9077158031748888,0.1187798518668371,3687.628389832228,197.81043100357056,0,0,0,0,0,0
853,1,8530224,8531223,mu,2.393343517374199e-05,0.5705177308366272,0.0013696176182114,57.226119371034166,2.820232093024196e-05,0.4503208508510262,7.302560176962606e-05,2.5893472367133845,0.0239334351737419,0.0433111119704314,0.0282023209302419,0.0023092722909644,4472.865239002611,2306.890510082245,0,0,0,0,0,0
874,1,8740224,8741223,mu,0.0004964948949215,0.9421058224682616,0.0018684045511178,3.76318985397256,0.0004724447319512,0.9897346168799772,0.0041438468972343,8.771072290550135,0.4964948949215322,0.05908413972157,0.4724447319512957,0.1310399447028238,4769.322884954606,107.73446917533876,0,0,0,1,0,0
859,1,8590224,8591223,mu,2.5949821614553738e-05,0.6808427530470159,5.311175224365239e-05,2.0467097243499013,2.5173495303745756e-05,0.7129096157717407,0.0002852891064813,11.332915951440189,0.0259498216145537,0.0016795410761249,0.0251734953037457,0.0090216336811529,4595.982739541654,2094.879434108734,0,0,0,0,0,0
872,1,8720224,8721223,mu,0.0001008194976625,0.3139738866879807,0.0052605985275238,52.17838463283086,0.0001004279329663,0.2754593463047174,0.0052221181761772,51.99866234354923,0.1008194976625216,0.1663547320270332,0.1004279329663394,0.1651378764728465,4265.834525092656,496.7584340572357,0,0,0,0,0,0
865,1,8650224,8651223,mu,5.442561560702044e-05,0.3096409299990805,0.0024378982649378,44.7932143301912,5.750878270002334e-05,0.2917077901628752,0.001898794464393,33.01746924982817,0.0544256156070204,0.0770931122097626,0.0575087827000233,0.0600451531600159,4458.664903258472,1321.1728048324585,0,0,0,0,0,0
869,1,8690224,8691223,mu,3.95961535306084e-05,0.8279966435852956,0.0031259391230097,78.94552486249431,3.4876985614357256e-05,0.989999999181424,0.0034851571244462,99.92713140356814,0.0395961535306084,0.0988508745574018,0.0348769856143572,0.1102103451681299,4734.386259780931,1011.1671509742736,0,0,0,1,0,1
855,1,8550224,8551223,mu,1.0459749414556174e-05,0.4211760990977617,4.010491435423691e-05,3.834213685695513,1.000002627463868e-05,0.4598727933792406,8.752710116381877e-05,8.752687119012723,0.0104597494145561,0.0012682287472536,0.0100000262746386,0.0027678499666964,3301.211627006445,3003.650633096695,1,0,0,0,0,0
875,1,8750224,8751223,mu,5.59104525617706e-05,0.0841320874499367,7.514614298692413e-05,1.344044620348971,5.601381733802512e-05,0.0657099597140593,0.0003699803886304,6.6051629082466015,0.0559104525617706,0.0023763296921536,0.0560138173380251,0.011699807176664,4222.44257548031,940.6270248889924,0,0,0,0,0,0
880,1,8800224,8801223,mu,0.0001254364145538,0.7529396716590082,0.0079013681811979,62.991023852989635,0.0001058301358326,0.989999999860124,0.0080797266133211,76.34618012866657,0.1254364145538959,0.2498632008416754,0.1058301358326558,0.2555033896957353,4469.116058806197,455.3801600933075,0,0,0,1,0,0
876,1,8760224,8761223,mu,5.889554125420549e-05,0.7777192560329244,0.000283531256193,4.81413788132651,4.982022517780856e-05,0.9899999999449616,0.0015154200708251,30.41776839459469,0.0588955412542054,0.0089660455741891,0.0498202251778085,0.0479217903574111,4710.357212135464,1079.977502822876,0,0,0,1,0,0
879,1,8790224,8791223,mu,7.82085204407713e-05,0.5100837167770407,0.0005082684797134,6.4988888275724,7.774690758336057e-05,0.5000544933265657,0.0002468692508668,3.175293507361147,0.0782085204407713,0.0160728605876573,0.0777469075833605,0.0078066911699874,4657.204259984975,1290.331777095795,0,0,0,0,0,0
884,1,8840224,8841223,mu,0.0005216816393883,0.6928298157086009,0.0009072105920427,1.739011925178024,0.0005147190747304,0.7338256850286756,0.0028200165320612,5.4787488370002295,0.5216816393883504,0.0286885178828495,0.5147190747304408,0.0891767528064275,4659.105744655529,196.51121377944943,0,0,0,0,0,0
881,1,8810224,8811223,mu,8.047728042559015e-05,0.908139030558574,0.0012552293434263,15.59731313966291,8.512561832586249e-05,0.8329822646947607,9.23346677690455e-05,1.0846871903542203,0.0804772804255901,0.039693837111051,0.0851256183258624,0.0029198785714512,4731.17503222318,1006.532214164734,0,0,0,0,1,0
842,1,8420224,8421223,mu,1.154032694091922e-05,0.0706176661526653,0.0007999380206214,69.31675547120008,1.2356036769894572e-05,0.0261705339107748,0.000779809796455,63.11164420900868,0.0115403269409192,0.0252962613213036,0.0123560367698945,0.0246597509851014,2972.4568309979377,5462.441522836685,0,0,0,0,0,0
870,1,8700224,8701223,mu,3.753969428360112e-05,0.2636496961843384,4.821373776094051e-05,1.2843401812678654,3.6912677362650035e-05,0.268634227664259,0.0008682619193705,23.522052080923903,0.0375396942836011,0.0015246522583463,0.03691267736265,0.0274568527080055,4468.804477714889,2529.682801961899,0,0,0,0,0,0
885,1,8850224,8851223,mu,0.0005321862556913,0.0157234526578673,0.0011961853709032,2.2476818183687883,0.0005335935913088,0.010261025122533,0.0007241277463996,1.3570772928951989,0.5321862556913721,0.037826702758276,0.5335935913088554,0.0228989299554768,3616.065374181323,214.97158074378967,0,0,1,0,0,0
873,1,8730224,8731223,mu,2.3037311069357555e-05,0.8024732668537773,0.0012846823280592,55.76528980276731,2.8101224664351925e-05,0.5933409786466608,0.0001723262126024,6.132338168914332,0.0230373110693575,0.0406252222643478,0.0281012246643519,0.0054494333237412,4639.513462947448,2370.428013086319,0,0,0,0,0,0
877,1,8770224,8771223,mu,4.724036221165653e-05,0.461383779814193,0.0016725429894338,35.40495692941949,4.9736547090537653e-05,0.4528337763764239,0.0004752687067689,9.555723800121866,0.0472403622116565,0.0528904533115798,0.0497365470905376,0.0150293161399251,4638.906219600711,1966.7101068496704,0,0,0,0,0,0
888,1,8880224,8881223,mu,0.0006636815544108,0.4515130479142716,0.0080458691699741,12.123086917967854,0.0006727252498798,0.461868592755291,0.0053951238720572,8.019802843763,0.6636815544108009,0.2544327233284675,0.672725249879804,0.1706087969444769,4128.02842788337,230.02949905395508,0,0,0,0,0,0
887,1,8870224,8871223,mu,0.0002632275774284,0.4604243978483386,0.0014679571230184,5.576760373512501,0.0002628210534554,0.4448448494002941,0.0006394858276516,2.4331605830049967,0.2632275774284123,0.0464208801620633,0.2628210534554639,0.020222317467772,4343.463072878513,504.1803750991822,0,0,0,0,0,0
886,1,8860224,8861223,mu,0.0001334861075085,0.688453903217274,0.0008217212499191,6.1558559557709165,0.0001310124085392,0.7060737733759187,0.0021856025553987,16.682408786826315,0.1334861075085447,0.0259851075150497,0.1310124085392662,0.0691148213494434,4740.246476748323,643.5217809677124,0,0,0,0,0,0
860,1,8600224,8601223,mu,1.3438533132919607e-05,0.747498563117789,3.1333524890734216e-05,2.3316179363340086,1.2912681383731952e-05,0.7919286254233315,0.000225619676071,17.472720759248652,0.0134385331329196,0.0009908530577629,0.0129126813837319,0.0071347206133405,3887.368808723783,4646.465204954147,0,0,0,0,0,0
892,1,8920224,8921223,mu,0.0001523145706494,0.6487360173897295,0.0023756389023219,15.596924786595816,0.0001068074905016,0.9899948376278546,0.0063500852456897,59.453557197776384,0.152314570649443,0.0751242982943978,0.1068074905016317,0.2008073271260944,4697.19139034431,539.9560489654541,0,0,0,1,0,0
894,1,8940224,8941223,mu,0.0002935333369951,0.9431901461108928,0.0192434059325042,65.55782089182046,0.0003756355617142,0.7156501808102002,0.0165669644419396,44.10382330771364,0.2935333369951167,0.6085299268590979,0.3756355617142632,0.5238934155154958,4120.177052579083,264.26596212387085,0,0,0,0,0,0
897,1,8970224,8971223,mu,0.0008562318807529,0.764539172789406,0.0147835917220013,17.265873946436553,0.0008767259510244,0.7606984247737562,0.0141586246535993,16.149430317484722,0.856231880752985,0.4674982183953499,0.8767259510244142,0.4477350244078633,4377.388836070337,175.56325316429138,0,0,0,0,0,0
882,1,8820224,8821223,mu,5.789297874356481e-05,0.1359127951146732,0.0005338819464595,9.221877299220116,5.850209316257224e-05,0.1250843992157942,0.0011622223745606,19.866338309143003,0.0578929787435648,0.0168828295245612,0.0585020931625722,0.0367526985122102,4265.0381030048065,2066.410152196884,0,0,0,0,0,0
883,1,8830224,8831223,mu,2.8799745823113704e-05,0.2634118356269951,0.0010675391999813,37.06766047652339,3.072656549842516e-05,0.2366016877183991,0.0006230695072576,20.277876721678226,0.0287997458231137,0.0337585536345505,0.0307265654984251,0.0197031878353294,4340.50135545571,2476.572186946869,0,0,0,0,0,0
893,1,8930224,8931223,mu,1.401798448568521e-05,0.7772464339076683,2.8778902917412493e-05,2.052998628069587,1.349201748872795e-05,0.8265606237497959,1.663324923868405e-05,1.2328215000151368,0.0140179844856852,0.0009100688177988,0.0134920174887279,0.000525989524835,3891.871930812937,1392.052618265152,0,0,0,0,0,0
899,1,8990224,8991223,mu,0.0001314540313395,0.9299911441665168,0.0002804728068091,2.133618908078573,0.0001332663407148,0.9224523298442848,0.0002879034602722,2.160361414051329,0.13145403133952,0.008869328912573,0.1332663407148906,0.0091043068070416,4707.533416073712,741.8574531078339,0,0,0,0,0,0
878,1,8780224,8781223,mu,1.997611895081245e-05,0.4590371707605554,0.0002345789550954,11.742969476356256,2.0572713326819876e-05,0.4239538895412699,2.6421028790838715e-05,1.2842753588752247,0.0199761189508124,0.0074180378924399,0.0205727133268198,0.0008355062910393,4197.236488223521,3700.977972984314,0,0,0,0,0,0
868,1,8680224,8681223,mu,1.249333315893616e-05,0.4816049433823815,5.8360236152904235e-05,4.671310322910957,1.22238030978367e-05,0.4879399334395583,1.222380309809262e-05,1.000000000020936,0.0124933331589361,0.0018455127102848,0.0122238030978366,0.0003865505945939,3590.355676205651,4750.69215297699,0,0,0,0,1,0
901,1,9010224,9011223,mu,0.000196973650657,0.1441450167816853,0.0014155967161956,7.186731379926807,0.0001907423560538,0.0683695844609934,0.0002083591042731,1.0923588687048855,0.1969736506570311,0.0447650987143314,0.1907423560538893,0.0065888934073561,3959.450837765972,259.4647569656372,0,0,0,0,1,0
902,1,9020224,9021223,mu,0.0007662017805013,0.5555195590018385,0.0032438259400015,4.233644481847598,0.0007701208227654,0.5314125718308127,0.0011582720038536,1.5040133568838654,0.7662017805013998,0.1025787830354161,0.7701208227654348,0.0366277768218472,4284.28141833078,247.8325650691986,0,0,0,0,0,0
903,1,9030224,9031223,mu,0.0001300822362849,0.465404203529426,0.0001319317406826,1.0142179628098362,0.0001338167349772,0.4446772820853807,0.0009339325038324,6.979190637042059,0.1300822362849494,0.0041720479622793,0.1338167349772088,0.0295335389297455,4488.655329486457,246.28688216209412,0,0,0,0,0,0
889,1,8890224,8891223,mu,2.093710405791048e-05,0.7354108736989471,0.0016335194434646,78.02031450703126,2.758203312839023e-05,0.490274599018022,0.000602101187111,21.829470811972527,0.0209371040579104,0.0516564204351883,0.0275820331283902,0.0190401113316214,4533.89473363772,2332.030774831772,0,0,0,0,0,0
890,1,8900224,8901223,mu,1.797646100547207e-05,0.3647821300408251,0.0001238747291839,6.890940833474453,1.8530592566986623e-05,0.3438491817610117,7.515525646392629e-05,4.055739512497832,0.017976461005472,0.0039172628875787,0.0185305925669866,0.0023766178856009,4089.820480003502,2428.3304200172424,0,0,0,0,0,0
908,1,9080224,9081223,mu,0.0008142171226748,0.7581802524807105,0.0233762703210048,28.710118800021007,0.0007880408048269,0.7608405450396875,0.0227859264708122,28.914653062688085,0.8142171226748034,0.7392225741417086,0.7880408048269341,0.7205542624488903,4073.840817483962,182.12991881370544,0,0,0,0,0,0
891,1,8910224,8911223,mu,2.492775591905948e-05,0.1444647943667961,2.545205776764441e-05,1.0210328539114126,2.1606974687385828e-05,0.217072993565927,0.0015581532098806,72.11343709262296,0.0249277559190594,0.0008048647368393,0.0216069746873858,0.0492731308672537,4111.511217025849,2408.6025478839874,0,0,0,0,0,0
898,1,8980224,8981223,mu,5.088016330907203e-05,0.4592107769046347,0.0024228041320445,47.617852901280955,5.560379108456908e-05,0.410459377971799,8.42523102514156e-05,1.515226005422442,0.050880163309072,0.076615793817281,0.055603791084569,0.0026642919852562,4647.707192466448,1676.7231857776642,0,0,0,0,0,0
900,1,9000224,9001223,mu,9.243533807300497e-05,0.7579158226526209,0.0005789024223877,6.262782551090118,8.575118103274709e-05,0.84282561455996,0.002267432963981,26.442002741807045,0.0924353380730049,0.0183065019773408,0.085751181032747,0.0717025260792677,4772.862884221908,1060.7968339920044,0,0,0,0,0,0
909,1,9090224,9091223,mu,0.0001480497162133,0.1588209811175309,0.0132126551673628,89.24471795895832,0.0001770056172778,0.0836079417704917,0.0111001005909369,62.71044253648689,0.1480497162133342,0.4178208426725979,0.1770056172778332,0.3510160012434174,3659.659644769867,373.1773519515991,0,0,0,0,0,0
910,1,9100224,9101223,mu,0.0001853852194197,0.8396451687398938,0.0028276005031459,15.252567124803758,0.0001668486332852,0.9893789595246368,0.0044641197075818,26.755506591115484,0.185385219419732,0.0894165790297926,0.1668486332852388,0.1411678602360338,4752.2729549115775,396.8082587718963,0,0,0,1,0,0
912,1,9120224,9121223,mu,0.0001218956562932,0.810503766479106,0.0002838645974602,2.3287507208411173,0.0001231909124417,0.8159342987077229,0.001381523188804,11.21448945722269,0.1218956562932143,0.0089765867506115,0.1231909124417826,0.0436875991695951,4753.300040072284,306.282066822052,0,0,0,0,0,0
906,1,9060224,9061223,mu,0.0001948594276589,0.5401595231228574,0.0012765963798452,6.551370878907012,0.0001894932292548,0.5613899747389656,0.0023018794372585,12.147555067325058,0.1948594276589314,0.0403695221303633,0.189493229254852,0.0727918192084372,4522.357803277645,766.7145762443542,0,0,0,0,0,0
911,1,9110224,9111223,mu,0.000191767495094,0.2273868731407711,0.0062959725181714,32.831281000379896,0.0001953164523924,0.2025186850504457,0.0067371895707732,34.49371257898464,0.191767495094042,0.1990961324324768,0.1953164523924827,0.213048640719756,4057.553783244718,432.00398802757263,0,0,0,0,0,0
915,1,9150224,9151223,mu,0.0002321335249063,0.7002023048503722,0.0010868346255966,4.681937372186705,0.0001708846361737,0.9899986770745782,0.0074106018547799,43.3661095620368,0.2321335249063854,0.0343687285682171,0.1708846361737574,0.2343438069377303,4715.835515160043,224.33710503578183,0,0,0,1,0,0
907,1,9070224,9071223,mu,6.934852789130118e-05,0.908522646184214,0.0030846398252222,44.48024953113907,8.54273483606607e-05,0.7179812816210048,0.000619005234243,7.245984408058099,0.0693485278913011,0.0975448760896596,0.0854273483606607,0.0195746642377423,4735.719217651899,997.8138070106506,0,0,0,0,0,0
918,1,9180224,9181223,mu,0.000628812295466,0.4756439436509167,0.0018908740843132,3.007056474478957,0.0006421451174808,0.4776266799823764,0.0049601451425904,7.724336769932857,0.6288122954660846,0.0597946887501517,0.6421451174808849,0.1568535617560649,4278.038515095179,236.24628710746765,0,0,0,0,0,0
913,1,9130224,9131223,mu,5.9704395502445975e-05,0.9163583028871132,7.448607602297113e-05,1.2475811101700138,5.5940098363365416e-05,0.9897346168799772,0.0009244498992763,16.52571100736127,0.0597043955024459,0.0023554565420104,0.0559400983633654,0.0292336726442647,4700.690295304692,525.1655778884888,0,0,0,1,0,0
920,1,9200224,9201223,mu,0.000552839368619,0.3692729221857359,0.00491068499799,8.882661541012437,0.0005629352166799,0.3504807594436875,0.00057529296145,1.0219523391038443,0.5528393686190493,0.1552894946526786,0.5629352166799817,0.0181923608004556,4077.500714786981,169.9834690093994,0,0,0,0,1,0
919,1,9190224,9191223,mu,0.0002320724173802,0.3399152752038151,0.0207169044599963,89.26913716787824,0.0002334571056633,0.3234659520835324,0.0203191187495894,87.03576912707892,0.2320724173802248,0.6551260416168923,0.2334571056633281,0.6425469529613531,3578.102016438127,234.43212795257568,0,0,0,0,0,0
924,1,9240224,9241223,mu,0.0006155146226333,0.1703329160996981,0.0082186630383407,13.352506563009417,0.0006214375407395,0.135782106062613,0.005674360712896,9.13102337870163,0.6155146226333983,0.2598969452259642,0.6214375407395895,0.1794390411812826,3754.7436850193217,196.0830683708191,0,0,0,0,0,0
904,1,9040224,9041223,mu,4.418914320965013e-05,0.2487494889716421,0.0001518028871837,3.435298269160287,4.562012174967459e-05,0.2386960331187852,5.5943507418054205e-05,1.2262901823240586,0.0441891432096501,0.0048004287889035,0.0456201217496745,0.0017690890373957,4410.562036129563,1718.1398842334747,0,0,0,0,0,0
925,1,9250224,9251223,mu,0.000568675531803,0.3929006480949364,0.0044552579510175,7.834446361515449,0.0005723882763379,0.3926182991625491,0.0012179091007849,2.127767375979392,0.5686755318030848,0.1408876268879031,0.5723882763379519,0.0385136674152807,4101.83629555644,232.4714241027832,0,0,0,0,0,0
922,1,9220224,9221223,mu,0.0001418188513256,0.6437969095839676,0.0007222644037576,5.092865983655013,0.0001464075693965,0.6481366489631587,0.0004545159457935,3.104456604716929,0.1418188513256836,0.0228400058873749,0.1464075693965268,0.014373056215734,4694.479295714527,758.6214163303375,0,0,0,0,0,0
895,1,8950224,8951223,mu,1.2583619403343669e-05,0.2940533086252394,0.0001909965755411,15.178190742989852,1.253459210069977e-05,0.3058578492768057,1.9502882720611704e-05,1.5559248010569815,0.0125836194033436,0.006039842040024,0.0125345921006997,0.0006167353033627,3413.735455906563,3340.829339981079,0,0,0,0,0,0
923,1,9230224,9231223,mu,0.0001616609741361,0.9659083348303495,0.0024293270661325,15.027294491539934,0.0001716861265412,0.903372525173806,0.0021309198548297,12.411718394251947,0.1616609741361134,0.076822067104735,0.1716861265412412,0.0673856025253749,4752.771825442704,666.3122763633728,0,0,0,0,0,0
927,1,9270224,9271223,mu,0.000865216321505,0.7675650933781981,0.0052845472366494,6.107775714929905,0.0008577012656743,0.7689069021474323,0.0040678528563381,4.742738549114801,0.8652163215050358,0.1671120567056107,0.8577012656743278,0.1286368021245039,4669.322271032205,236.6481740474701,0,0,0,0,0,0
914,1,9140224,9141223,mu,8.356594612588658e-05,0.4566171099612073,0.0002603462878502,3.1154591064887303,8.273639163589113e-05,0.4849225054061399,0.0002856814768289,3.452911967519682,0.0835659461258865,0.0082328724997658,0.0827363916358911,0.0090340415210014,4652.676057639512,1172.144931793213,0,0,0,0,0,0
921,1,9210224,9211223,mu,5.427930181883536e-05,0.194680649466744,0.0036181450350875,66.65791404546074,6.475914992465417e-05,0.09352807898382,7.19137310671947e-05,1.1104798495790127,0.0542793018188353,0.1144157921570649,0.0647591499246541,0.0022741118521314,4210.771729638252,911.0986468791962,0,0,0,0,1,0
930,1,9300224,9301223,mu,0.0009693111740412,0.3170802141968616,0.0016244600139097,1.6758911456029373,0.0009772604235566,0.3315075970898884,0.0010207708964717,1.044522904914823,0.9693111740412824,0.0513699361182368,0.9772604235566914,0.0322796100206258,3969.68900169724,120.54180812835692,0,0,0,0,1,0
929,1,9290224,9291223,mu,0.0001657063034955,0.0142350023716994,0.0160869386130234,97.08102995283096,0.0001922052028174,0.0420985733481391,0.0152806695316335,79.50185170662347,0.1657063034955408,0.508713665964643,0.1922052028174393,0.4832171989230039,3562.7009182927354,177.6319441795349,0,0,0,0,0,0
933,1,9330224,9331223,mu,0.0009475671817645,0.1803128386464129,0.0239403109305974,25.265027526614027,0.000999982625497,0.0328031843691589,0.0183372589748465,18.337577581142373,0.9475671817645502,0.7570591043331314,0.9999826254970487,0.5798750440487943,3621.951186404501,76.5417001247406,0,1,0,0,0,0
936,1,9360224,9361223,mu,0.0003769826900973,0.1916732494733206,0.0237402476747635,62.97437070289717,0.0004111330929302,0.1098433913217144,0.0217106031648325,52.806751726302515,0.3769826900973126,0.7507325486876915,0.4111330929302116,0.6865495537693086,3599.3992520341526,196.49898409843445,0,0,0,0,0,0
937,1,9370224,9371223,mu,0.0003765482052183,0.5080723160845234,0.0020223789467283,5.3708367712332254,0.0003746360128095,0.495390266114801,0.0007584071244053,2.0243839312665344,0.3765482052183119,0.0639532376363402,0.3746360128095394,0.0239829390681972,4395.67420946587,169.50859785079956,0,0,0,0,0,0
932,1,9320224,9321223,mu,0.000192199658278,0.1655458655669964,0.0002683164173413,1.396029627447088,0.0001882097077902,0.1495316239047037,0.0020114215127014,10.68712945956767,0.1921996582780162,0.0084849101241486,0.1882097077902138,0.0636067331479777,4037.7477721601585,539.4357891082764,0,0,0,0,0,0
934,1,9340224,9341223,mu,0.0001813782976041,0.1522945311299772,0.0021273741969854,11.72893463598693,0.0001851901164528,0.1889360698607548,0.0026474854997734,14.296041011714165,0.1813782976041299,0.0672734789794565,0.1851901164528098,0.0837208425155342,3947.6903259863607,470.5627329349518,0,0,0,0,0,0
935,1,9350224,9351223,mu,0.0002066511441991,0.8485599888909368,0.0047586909954026,23.027653748756123,0.0001822683177937,0.9475398396164996,0.005824270206061,31.954375157240253,0.2066511441991647,0.1504830222640619,0.1822683177937647,0.1841795955941113,4745.406682569524,546.2445509433746,0,0,0,0,0,0
938,1,9380224,9381223,mu,0.0007871020590726,0.358077939996665,0.0054104306488829,6.8738616377872575,0.0007810992152699,0.365118018833764,0.0037845820518347,4.845200171564563,0.7871020590726652,0.1710928397285287,0.7810992152699227,0.1196789927559131,3972.086302179235,234.12264204025269,0,0,0,0,0,0
928,1,9280224,9281223,mu,5.55216232624652e-05,0.3634842652011085,0.0001044345805482,1.8809713119265308,5.436225780780917e-05,0.359027484577267,0.0007880476889595,14.49622809533835,0.0555216232624651,0.0033025114101691,0.0543622578078091,0.0249202560194423,4523.661728300632,1044.8300251960754,0,0,0,0,0,0
939,1,9390224,9391223,mu,0.0001985300025559,0.9764319726281248,0.0040968438383913,20.635892739875704,0.0001888286631721,0.989804820212604,0.003996423696946,21.16428528280771,0.1985300025559277,0.1295535774734351,0.188828663172124,0.1263780137741998,4752.645487097456,480.7659242153168,0,0,0,1,0,0
943,1,9430224,9431223,mu,0.0008406244849095,0.2503604439264233,0.021936440087568,26.09540940260427,0.0008608656833932,0.2087069991381976,0.0216533155864429,25.152954757231782,0.8406244849095502,0.6936911443253853,0.8608656833932137,0.6847379614758423,3652.0605334028064,73.66368293762207,0,0,0,0,0,0
916,1,9160224,9161223,mu,3.00388020397285e-05,0.4785899046874218,4.019207184996132e-05,1.338005150698233,3.0432102377228967e-05,0.4488604368321894,0.0003513830055173,11.5464584458125,0.0300388020397285,0.0012709849092701,0.0304321023772289,0.0111117062851045,4533.149316513435,2257.4600570201874,0,0,0,0,0,0
