subject,game,trial_number,decision_label,category,prop,chance,valence_label,delta_from_chance
105,7,51,take,irr_neg,0.46866485013623976,0.3333333333333333,negative,0.13533151680290645
105,7,52,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,7,53,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
105,7,54,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
106,1,1,take,irr_neg,0.6726489590811199,0.16666666666666666,negative,0.5059822924144532
106,1,2,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,2,10,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,2,11,leave,irr_neg,1.0,0.16666666666666666,negative,0.8333333333333334
106,2,14,leave,irr_neg,0.771047227926078,0.16666666666666666,negative,0.6043805612594114
106,2,16,take,irr_neg,0.42184154175588867,0.16666666666666666,negative,0.255174875089222
106,3,17,leave,irr_neg,0.23713450292397661,0.3333333333333333,negative,-0.0961988304093567
106,3,18,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,3,19,take,irr_neg,0.3487241798298907,0.3333333333333333,negative,0.015390846496557364
106,3,20,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,3,21,leave,irr_neg,0.3027027027027027,0.3333333333333333,negative,-0.030630630630630595
106,3,22,take,irr_neg,0.035398230088495575,0.3333333333333333,negative,-0.29793510324483774
106,3,24,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,4,25,leave,irr_neg,0.605121719886184,0.3333333333333333,negative,0.2717883865528507
106,4,26,leave,irr_neg,0.0019236934915036871,0.3333333333333333,negative,-0.33140963984182964
106,4,27,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
106,4,28,leave,irr_neg,0.0,0.5,negative,-0.5
106,4,29,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
106,4,30,leave,irr_neg,0.24411951684678956,0.5,negative,-0.25588048315321044
106,4,31,take,irr_neg,0.243639167309175,0.5,negative,-0.256360832690825
106,4,32,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
106,5,33,take,irr_neg,0.06659688603951328,0.16666666666666666,negative,-0.10006978062715338
106,5,34,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
106,5,35,take,irr_neg,0.21122740247383445,0.16666666666666666,negative,0.044560735807167795
106,5,36,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
106,5,37,take,irr_neg,0.12421052631578948,0.16666666666666666,negative,-0.04245614035087718
106,5,38,leave,irr_neg,0.1070840197693575,0.16666666666666666,negative,-0.05958264689730916
106,5,39,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
106,5,40,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
106,6,41,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,6,42,take,irr_neg,0.15639810426540285,0.3333333333333333,negative,-0.17693522906793047
106,6,43,leave,irr_neg,0.19781040059716348,0.3333333333333333,negative,-0.13552293273616983
106,6,44,leave,irr_neg,0.4273888363292337,0.3333333333333333,negative,0.09405550299590038
106,6,45,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,6,46,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,6,47,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,7,49,take,irr_neg,0.3779327837666455,0.3333333333333333,negative,0.044599450433312204
106,7,51,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,7,52,leave,irr_neg,0.173444976076555,0.3333333333333333,negative,-0.1598883572567783
106,7,54,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
106,7,55,take,irr_neg,1.0,0.3333333333333333,negative,0.6666666666666667
106,7,56,take,irr_neg,1.0,0.16666666666666666,negative,0.8333333333333334
108,1,1,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
108,1,2,take,irr_neg,0.1114487578819418,0.3333333333333333,negative,-0.2218845754513915
108,1,3,leave,irr_neg,0.0675660355968711,0.3333333333333333,negative,-0.26576729773646224
108,1,4,take,irr_neg,0.2025748817656332,0.3333333333333333,negative,-0.1307584515677001
108,1,5,take,irr_neg,0.07727067329417081,0.16666666666666666,negative,-0.08939599337249585
108,1,6,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
108,1,7,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
108,1,8,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
108,2,9,take,irr_neg,0.20391325615522582,0.16666666666666666,negative,0.03724658948855916
108,2,10,leave,irr_neg,0.1325685149776928,0.16666666666666666,negative,-0.03409815168897387
108,2,11,take,irr_neg,0.04360155973059199,0.3333333333333333,negative,-0.2897317736027413
108,2,12,leave,irr_neg,0.09792967466316135,0.3333333333333333,negative,-0.23540365867017196
108,2,13,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
108,2,14,leave,irr_neg,0.09865229110512129,0.3333333333333333,negative,-0.234681042228212
108,2,15,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
108,2,16,take,irr_neg,0.6642170717919729,0.3333333333333333,negative,0.33088373845863955
108,3,17,leave,irr_neg,0.3544550463647359,0.3333333333333333,negative,0.02112171303140259
108,3,18,take,irr_neg,0.3343332424325062,0.3333333333333333,negative,0.0009999090991728576
108,3,19,leave,irr_neg,0.17193675889328064,0.3333333333333333,negative,-0.16139657444005268
108,3,20,take,irr_neg,0.04469160768452983,0.3333333333333333,negative,-0.28864172564880347
108,3,21,take,irr_neg,0.46563573883161513,0.3333333333333333,negative,0.13230240549828182
108,3,22,take,irr_neg,0.11052563937797198,0.3333333333333333,negative,-0.22280769395536132
108,3,23,take,irr_neg,0.22989161437535652,0.3333333333333333,negative,-0.1034417189579768
108,3,24,take,irr_neg,0.22783617252627764,0.3333333333333333,negative,-0.10549716080705568
108,4,25,take,irr_neg,0.08887737734033893,0.16666666666666666,negative,-0.07778928932632773
108,4,26,leave,irr_neg,0.10600271169727597,0.16666666666666666,negative,-0.060663954969390685
108,4,27,leave,irr_neg,0.2162379421221865,0.16666666666666666,negative,0.04957127545551984
108,4,28,leave,irr_neg,0.10329029571012079,0.16666666666666666,negative,-0.06337637095654587
108,4,29,take,irr_neg,0.10662042875157629,0.16666666666666666,negative,-0.06004623791509037
108,4,30,take,irr_neg,0.05340867663142545,0.16666666666666666,negative,-0.1132579900352412
108,4,31,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
108,4,32,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
108,5,33,leave,irr_neg,0.14119403681496862,0.16666666666666666,negative,-0.025472629851698042
108,5,34,leave,irr_neg,0.051111111111111114,0.16666666666666666,negative,-0.11555555555555555
108,5,35,take,irr_neg,0.37024985473561883,0.3333333333333333,negative,0.03691652140228552
108,5,36,leave,irr_neg,0.47599869380646564,0.3333333333333333,negative,0.14266536047313233
108,5,37,leave,irr_neg,0.08230088495575222,0.16666666666666666,negative,-0.08436578171091444
108,5,38,take,irr_neg,0.302760269506629,0.3333333333333333,negative,-0.030573063826704328
108,5,39,take,irr_neg,0.05517519130084575,0.3333333333333333,negative,-0.27815814203248757
108,5,40,take,irr_neg,0.07940756602426838,0.16666666666666666,negative,-0.08725910064239828
108,6,41,leave,irr_neg,0.10762289688880534,0.16666666666666666,negative,-0.05904376977786131
108,6,42,take,irr_neg,0.13571017826336976,0.3333333333333333,negative,-0.19762315506996356
108,6,43,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
108,6,44,leave,irr_neg,0.10399079048349961,0.3333333333333333,negative,-0.22934254284983369
108,6,45,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
108,6,46,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
108,6,47,leave,irr_neg,0.30539499036608864,0.3333333333333333,negative,-0.027938342967244678
108,6,48,take,irr_neg,0.10969439384739932,0.16666666666666666,negative,-0.05697227281926734
108,7,49,take,irr_neg,0.21692590734236494,0.3333333333333333,negative,-0.11640742599096837
108,7,50,take,irr_neg,0.45692271772122345,0.16666666666666666,negative,0.29025605105455676
108,7,51,leave,irr_neg,0.3051815145965744,0.3333333333333333,negative,-0.028151818736758927
108,7,52,take,irr_neg,0.026031237484981977,0.16666666666666666,negative,-0.14063542918168467
108,7,53,take,irr_neg,0.4478837650031586,0.3333333333333333,negative,0.11455043166982526
108,7,54,leave,irr_neg,0.37196631996037643,0.3333333333333333,negative,0.03863298662704312
108,7,55,take,irr_neg,0.3476534296028881,0.16666666666666666,negative,0.18098676293622143
108,7,56,leave,irr_neg,0.7564046895353886,0.16666666666666666,negative,0.589738022868722
109,1,1,leave,irr_neg,0.06422018348623854,0.16666666666666666,negative,-0.10244648318042812
109,1,2,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
109,1,3,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,1,4,take,irr_neg,0.03026196928635953,0.3333333333333333,negative,-0.30307136404697377
109,1,5,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
109,1,6,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,1,7,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,1,8,take,irr_neg,0.18114602587800369,0.3333333333333333,negative,-0.15218730745532963
109,2,9,leave,irr_neg,0.6847715736040609,0.16666666666666666,negative,0.5181049069373943
109,2,10,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
109,2,12,take,irr_neg,0.7932960893854749,0.3333333333333333,negative,0.4599627560521416
109,2,13,leave,irr_neg,1.0,0.5,negative,0.5
109,2,14,leave,irr_neg,0.6374207188160677,0.16666666666666666,negative,0.470754052149401
109,2,16,take,irr_neg,0.1297565992458005,0.5,negative,-0.3702434007541995
109,3,17,leave,irr_neg,0.8217299578059072,0.5,negative,0.3217299578059072
109,3,19,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,3,20,take,irr_neg,0.4854586129753915,0.5,negative,-0.014541387024608499
109,3,21,take,irr_neg,0.0,0.5,negative,-0.5
109,3,22,leave,irr_neg,1.0,0.16666666666666666,negative,0.8333333333333334
109,3,23,leave,irr_neg,0.4233395406579764,0.3333333333333333,negative,0.0900062073246431
109,3,24,leave,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
109,4,25,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,4,26,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,4,27,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,4,30,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,4,31,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,4,32,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,5,40,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,6,41,leave,irr_neg,1.0,0.16666666666666666,negative,0.8333333333333334
109,6,42,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,6,43,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,7,49,leave,irr_neg,1.0,0.16666666666666666,negative,0.8333333333333334
109,7,50,take,irr_neg,1.0,0.3333333333333333,negative,0.6666666666666667
109,7,51,take,irr_neg,0.0,0.0,negative,0.0
109,7,53,take,irr_neg,0.41358024691358025,0.5,negative,-0.08641975308641975
109,7,54,take,irr_neg,0.0,0.3333333333333333,negative,-0.3333333333333333
109,7,55,take,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
109,7,56,leave,irr_neg,0.0,0.16666666666666666,negative,-0.16666666666666666
110,1,1,take,irr_neg,0.40622715977196316,0.16666666666666666,negative,0.2395604931052965
110,1,2,leave,irr_neg,0.05730843528654218,0.16666666666666666,negative,-0.10935823138012449
