perm,cv_accuracy
669,0.5661616161616161
670,0.5762626262626263
671,0.5828821206993796
672,0.5727272727272726
673,0.5816002666256473
674,0.5949494949494949
675,0.5786888990406578
676,0.5903228262524746
677,0.581864328564836
678,0.588965027155982
679,0.575617988934572
680,0.5658697528044262
681,0.5755242783161565
682,0.5535353535353534
683,0.5583756345177665
684,0.5857596061113649
685,0.5678798030556825
686,0.5746459570580174
687,0.5754809400538043
688,0.5733656360559914
689,0.5776864118572662
690,0.5764087576270317
691,0.5657783868839145
692,0.5795086543830263
693,0.5565656565656566
694,0.5752525252525252
695,0.5796646669743117
696,0.5545327648342724
697,0.5667910258362518
698,0.5600730927364093
699,0.5740219453417422
700,0.5782828282828284
701,0.5763164641337231
702,0.5921247652403432
703,0.5731714126186488
704,0.5907014305491464
705,0.5684766446187767
706,0.5569091934574169
707,0.5735220222529869
708,0.5564768285873812
709,0.5789097000152277
710,0.573646007816862
711,0.5768779162180178
712,0.5805187553931273
713,0.5780623493821463
714,0.5788792447083904
715,0.5587685904268819
716,0.555476879346226
717,0.5731561849652301
718,0.5626262626262626
719,0.5771991269478707
720,0.5804933759707629
721,0.5740322001743323
722,0.5851381838691483
723,0.5834897195303287
724,0.5840464951017713
725,0.5924524432138645
726,0.5583066849398507
727,0.5771624878223862
728,0.5769317540891145
729,0.5749606618953352
730,0.5684715172024817
731,0.5644157309131929
732,0.5955839805086036
733,0.5676412364854576
734,0.5823232323232324
735,0.5595959595959595
736,0.5597228567077813
737,0.5992795980105625
738,0.5830490838028526
739,0.5917243500999846
740,0.5814079885145875
741,0.5563118623420131
742,0.5710018971440292
743,0.5886966107778291
744,0.5750397374762858
745,0.5777777777777777
746,0.5880056849906096
747,0.5752525252525251
748,0.5797370691843053
749,0.5685828130551748
750,0.5785087051418709
751,0.5845134764732755
752,0.5914807978259755
753,0.5508024406501564
754,0.5793980413269753
755,0.5763717577787929
756,0.5828616110341999
757,0.5977644464954109
758,0.5730605547864431
759,0.56181665905284
760,0.5770419935394554
761,0.5895868230039085
762,0.5725298671999179
763,0.5708263539921832
764,0.5777777777777777
765,0.5716410334500786
766,0.5617887416882392
767,0.5690751738490432
768,0.5725221760754755
769,0.5732323232323233
770,0.5744378457946298
771,0.5815797569604675
772,0.5695508383325643
773,0.5663718402297083
774,0.5858585858585859
775,0.5747936214941292
776,0.5931374041926805
777,0.5783443572783673
778,0.5793995228668595
779,0.5686868686868688
780,0.5631313131313131
781,0.5691614638850819
782,0.5704075935231714
783,0.5653291711080656
784,0.5762626262626263
