subject,predictor,mean,sd,lo,hi
104,signed_reward_k_z,0.030935928726301312,0.05856326863542704,-0.0795678307550099,0.14853336890075083
104,is_prev_fixation_k_z,0.02549145636740426,0.11544944153340198,-0.20841605476890673,0.24549115356259713
105,share_k_z,0.07349697644409682,0.055210463005491414,-0.03525968543054152,0.18425357305884998
105,dist_cw_z,-0.021177233153155006,0.0612227414963168,-0.13810778902041487,0.11631056924070823
105,dist_ccw_z,0.06370077616567014,0.09943261923125062,-0.11136997708329804,0.26788256267735605
105,enc_lag_fwd_z,-0.038310025145520385,0.1288831375190766,-0.2895558408598322,0.21337890793604491
105,enc_lag_bwd_z,0.09265167731126162,0.14103037704088925,-0.17247449955137859,0.38200815395813187
105,is_primacy_k_z,-0.036604214164363595,0.09010655881660472,-0.21573107181168716,0.14157032128034042
105,is_recency_k_z,0.032065137441036444,0.08442369242082139,-0.13331820860176527,0.20336685301210275
105,abs_reward_k_z,0.037498115606257994,0.08273113571354071,-0.126919135241357,0.1949582625958056
105,signed_reward_k_z,-5.372201424438851e-4,0.06627704206773634,-0.1332063846550674,0.12825638467354988
105,is_prev_fixation_k_z,-0.1439647791346547,0.10828296906471227,-0.35808039830552435,0.05747787661224336
106,share_k_z,0.029073182812542536,0.04938282547218665,-0.08296000978430045,0.11496540846982013
106,dist_cw_z,-0.09228067136121951,0.04701692811607184,-0.19476617420238304,-0.008200958177906234
106,dist_ccw_z,-0.1813319767658814,0.07385138508208838,-0.33076295769424496,-0.0394322607159203
106,enc_lag_fwd_z,-0.12192663274027689,0.10334510477126162,-0.3316728031464142,0.07414038076991016
106,enc_lag_bwd_z,-0.02610622335739757,0.1032259684509176,-0.22731438277130367,0.18378212778637068
106,is_primacy_k_z,-0.04079474663082283,0.0748199692566791,-0.19559883100610786,0.09603496259835893
106,is_recency_k_z,0.06471708994599341,0.07334937797074743,-0.06327383207859383,0.22649764448780663
