seed,statistic,location,decoder,r2,shuffle,shuffle_iter
9,rho,2,Ridge,-0.00048347242797375234,True,0
9,rho,2,MLP,-0.06401016079554211,True,0
9,rho,2,Ridge,-0.0012651154100526973,True,1
9,rho,2,MLP,-0.06226855906313546,True,1
9,rho,2,Ridge,-0.000672666007502043,True,2
9,rho,2,MLP,-0.059617507677569084,True,2
9,rho,2,Ridge,-0.0007648514196001432,True,3
9,rho,2,MLP,-0.059633945859784675,True,3
9,rho,2,Ridge,-0.0008549634548781438,True,4
9,rho,2,MLP,-0.05549576009888857,True,4
9,rho,2,Ridge,-0.0008292222748655486,True,5
9,rho,2,MLP,-0.05753905642317645,True,5
9,rho,2,Ridge,-0.0011131101020321666,True,6
9,rho,2,MLP,-0.0640903652415791,True,6
9,rho,2,Ridge,-0.0007520808432094128,True,7
9,rho,2,MLP,-0.06386863078261902,True,7
9,rho,2,Ridge,-0.0006734535696730104,True,8
9,rho,2,MLP,-0.062826946745245,True,8
9,rho,2,Ridge,-0.0008122582234266984,True,9
9,rho,2,MLP,-0.06142726606618658,True,9
9,rho,3,Ridge,0.7020548033273789,False,-1
9,rho,3,MLP,0.9243447712004157,False,-1
9,rho,3,Ridge,-0.00106935832124897,True,0
9,rho,3,MLP,-0.05822048339646173,True,0
9,rho,3,Ridge,-0.001067436110595521,True,1
9,rho,3,MLP,-0.0670430130839467,True,1
9,rho,3,Ridge,-0.0011520449740521689,True,2
9,rho,3,MLP,-0.07065153051001846,True,2
9,rho,3,Ridge,-0.0010818986784534967,True,3
9,rho,3,MLP,-0.06192825338695944,True,3
9,rho,3,Ridge,-0.0005564140462023914,True,4
9,rho,3,MLP,-0.06439961699947472,True,4
9,rho,3,Ridge,-0.0010647549661630062,True,5
9,rho,3,MLP,-0.06444027512598187,True,5
9,rho,3,Ridge,-0.0007478876142860358,True,6
9,rho,3,MLP,-0.059922882275690134,True,6
9,rho,3,Ridge,-0.0009228119751209629,True,7
9,rho,3,MLP,-0.05951958338691017,True,7
9,rho,3,Ridge,-0.000987888971737938,True,8
9,rho,3,MLP,-0.06229053897181154,True,8
9,rho,3,Ridge,-0.0008314908673281218,True,9
9,rho,3,MLP,-0.06094689228234888,True,9
9,rho,4,Ridge,0.7567770928339665,False,-1
9,rho,4,MLP,0.953968723737788,False,-1
9,rho,4,Ridge,-0.0013560199467613555,True,0
9,rho,4,MLP,-0.06058339970932107,True,0
9,rho,4,Ridge,-0.0009646670458292484,True,1
9,rho,4,MLP,-0.06524369814227442,True,1
9,rho,4,Ridge,-0.0009232437468732702,True,2
9,rho,4,MLP,-0.062321689519508186,True,2
9,rho,4,Ridge,-0.0004963496089272379,True,3
9,rho,4,MLP,-0.06551870188435674,True,3
9,rho,4,Ridge,-0.0006746747938908504,True,4
9,rho,4,MLP,-0.06136074262092679,True,4
9,rho,4,Ridge,-0.0012095409572128624,True,5
9,rho,4,MLP,-0.06925662352320221,True,5
9,rho,4,Ridge,-0.0011304453202633624,True,6
9,rho,4,MLP,-0.06132369691375712,True,6
9,rho,4,Ridge,-0.0007886576562491143,True,7
9,rho,4,MLP,-0.0599517126885087,True,7
9,rho,4,Ridge,-0.0009388671010948979,True,8
9,rho,4,MLP,-0.06674823366326317,True,8
9,rho,4,Ridge,-0.0008571305946583951,True,9
9,rho,4,MLP,-0.05826638798821837,True,9
9,rho,5,Ridge,0.660289480824245,False,-1
9,rho,5,MLP,0.943096103584337,False,-1
9,rho,5,Ridge,-0.0008158472179898624,True,0
9,rho,5,MLP,-0.05969812285007294,True,0
9,rho,5,Ridge,-0.0008248832407590001,True,1
9,rho,5,MLP,-0.0638655050956527,True,1
9,rho,5,Ridge,-0.0005528423702152007,True,2
9,rho,5,MLP,-0.062260734891191175,True,2
9,rho,5,Ridge,-0.0008882030246823991,True,3
9,rho,5,MLP,-0.060052980563814494,True,3
9,rho,5,Ridge,-0.0004743643202726799,True,4
9,rho,5,MLP,-0.06756806244902891,True,4
9,rho,5,Ridge,-0.0008963615640246835,True,5
9,rho,5,MLP,-0.06197431948768144,True,5
9,rho,5,Ridge,-0.0008197103657621163,True,6
9,rho,5,MLP,-0.0611127637944465,True,6
9,rho,5,Ridge,-0.0007194058724193208,True,7
9,rho,5,MLP,-0.06597348691223406,True,7
9,rho,5,Ridge,-0.0008252079122188505,True,8
9,rho,5,MLP,-0.06673731224353947,True,8
9,rho,5,Ridge,-0.0008992787818330683,True,9
9,rho,5,MLP,-0.06290016361291198,True,9
6,V_t,agg,Ridge,0.9214123199091844,False,-1
6,V_t,agg,MLP,0.9675380261853626,False,-1
6,V_t,agg,Ridge,-0.0007810344432789939,True,0
6,V_t,agg,MLP,-0.010372653661807174,True,0
6,V_t,agg,Ridge,-0.0010449526164809432,True,1
6,V_t,agg,MLP,-0.013339694702671424,True,1
6,V_t,agg,Ridge,-0.0011323866099249625,True,2
6,V_t,agg,MLP,-0.011236192135011569,True,2
6,V_t,agg,Ridge,-0.000848493873168854,True,3
6,V_t,agg,MLP,-0.012914803171892909,True,3
6,V_t,agg,Ridge,-0.001116997660468133,True,4
6,V_t,agg,MLP,-0.011347517829059451,True,4
6,V_t,agg,Ridge,-0.0008828744996238313,True,5
6,V_t,agg,MLP,-0.012644840406683322,True,5
6,V_t,agg,Ridge,-0.0010366354772515685,True,6
6,V_t,agg,MLP,-0.012836479265658918,True,6
6,V_t,agg,Ridge,-0.0006253516024566253,True,7
6,V_t,agg,MLP,-0.012838162447938917,True,7
6,V_t,agg,Ridge,-0.000828291703997186,True,8
6,V_t,agg,MLP,-0.011014202554546193,True,8
6,V_t,agg,Ridge,-0.0007135885919071994,True,9
6,V_t,agg,MLP,-0.012091906242133365,True,9
6,mu,0,Ridge,0.43667285825548896,False,-1
6,mu,0,MLP,0.8052943999786388,False,-1
6,mu,0,Ridge,-0.0009819282507818716,True,0
6,mu,0,MLP,-0.012835514628548771,True,0
6,mu,0,Ridge,-0.0009880287674302046,True,1
6,mu,0,MLP,-0.013552580092114307,True,1
6,mu,0,Ridge,-0.0010971962637717158,True,2
6,mu,0,MLP,-0.01336657864264872,True,2
6,mu,0,Ridge,-0.0008862702241092979,True,3
6,mu,0,MLP,-0.011669542295653956,True,3
6,mu,0,Ridge,-0.001265595392481389,True,4
6,mu,0,MLP,-0.013149015729154811,True,4
6,mu,0,Ridge,-0.0009448892399378295,True,5
6,mu,0,MLP,-0.012278278379069186,True,5
6,mu,0,Ridge,-0.001263454714699508,True,6
6,mu,0,MLP,-0.012843344706633087,True,6
6,mu,0,Ridge,-0.0006866312360101379,True,7
6,mu,0,MLP,-0.013465908518621639,True,7
6,mu,0,Ridge,-0.0006843441928601202,True,8
6,mu,0,MLP,-0.013412510390097632,True,8
6,mu,0,Ridge,-0.0009909701823800354,True,9
6,mu,0,MLP,-0.012510494077480994,True,9
6,mu,1,Ridge,0.5119911025629804,False,-1
6,mu,1,MLP,0.8792995224799318,False,-1
6,mu,1,Ridge,-0.0009483201276143216,True,0
6,mu,1,MLP,-0.014590731332998663,True,0
6,mu,1,Ridge,-0.0010705704856472042,True,1
6,mu,1,MLP,-0.013120618671618045,True,1
6,mu,1,Ridge,-0.000782009134541628,True,2
6,mu,1,MLP,-0.01448410064349579,True,2
6,mu,1,Ridge,-0.001283527404860685,True,3
6,mu,1,MLP,-0.013432682904925431,True,3
6,mu,1,Ridge,-0.001251645387002398,True,4
6,mu,1,MLP,-0.0146678761248912,True,4
6,mu,1,Ridge,-0.0006795041288150561,True,5
6,mu,1,MLP,-0.012825641267619448,True,5
6,mu,1,Ridge,-0.0011361991985615384,True,6
6,mu,1,MLP,-0.015763247816051075,True,6
6,mu,1,Ridge,-0.0013159395198679923,True,7
6,mu,1,MLP,-0.013584675054287353,True,7
6,mu,1,Ridge,-0.00046028516595715275,True,8
6,mu,1,MLP,-0.011508477879593127,True,8
6,mu,1,Ridge,-0.000962507933587764,True,9
6,mu,1,MLP,-0.014929107953943133,True,9
6,mu,2,Ridge,0.4242392990583047,False,-1
6,mu,2,MLP,0.8632888964799186,False,-1
6,mu,2,Ridge,-0.0010179875103451196,True,0
6,mu,2,MLP,-0.013923912846127618,True,0
6,mu,2,Ridge,-0.0010541173808718885,True,1
6,mu,2,MLP,-0.015028954910542635,True,1
6,mu,2,Ridge,-0.0009229651500116453,True,2
6,mu,2,MLP,-0.014388929868173594,True,2
6,mu,2,Ridge,-0.0011047383458188341,True,3
6,mu,2,MLP,-0.013825378138744604,True,3
6,mu,2,Ridge,-0.0007161763925337628,True,4
6,mu,2,MLP,-0.01318152156848118,True,4
6,mu,2,Ridge,-0.0011586949955043834,True,5
6,mu,2,MLP,-0.014641519159249272,True,5
6,mu,2,Ridge,-0.0015559386965259049,True,6
6,mu,2,MLP,-0.013605689260321885,True,6
6,mu,2,Ridge,-0.001097266120931284,True,7
6,mu,2,MLP,-0.01360057045405121,True,7
6,mu,2,Ridge,-0.0005743508009385057,True,8
6,mu,2,MLP,-0.013289115529648354,True,8
6,mu,2,Ridge,-0.0011821119426900228,True,9
6,mu,2,MLP,-0.013549069060445396,True,9
6,mu,3,Ridge,0.4704839701511392,False,-1
6,mu,3,MLP,0.8433443048477518,False,-1
6,mu,3,Ridge,-0.0007334457235498082,True,0
6,mu,3,MLP,-0.013635934222894885,True,0
6,mu,3,Ridge,-0.0011696221137331708,True,1
6,mu,3,MLP,-0.012282715900598973,True,1
6,mu,3,Ridge,-0.000822607277208931,True,2
6,mu,3,MLP,-0.013775557862682097,True,2
6,mu,3,Ridge,-0.0009582238628532025,True,3
6,mu,3,MLP,-0.012824748774621808,True,3
6,mu,3,Ridge,-0.0003113719601046894,True,4
6,mu,3,MLP,-0.013026843242369157,True,4
6,mu,3,Ridge,-0.0012732775488407011,True,5
6,mu,3,MLP,-0.011913784206917511,True,5
6,mu,3,Ridge,-0.0011878491173948902,True,6
6,mu,3,MLP,-0.0137554115929166,True,6
6,mu,3,Ridge,-0.000868928900582322,True,7
6,mu,3,MLP,-0.012119873646899305,True,7
6,mu,3,Ridge,-0.0009421025374747982,True,8
6,mu,3,MLP,-0.013754380289346547,True,8
6,mu,3,Ridge,-0.0013423115652618557,True,9
6,mu,3,MLP,-0.015030246332297815,True,9
6,mu,4,Ridge,0.42263202245380443,False,-1
6,mu,4,MLP,0.8314933066202432,False,-1
6,mu,4,Ridge,-0.0010779258338180053,True,0
6,mu,4,MLP,-0.011898846902193805,True,0
6,mu,4,Ridge,-0.0012087869031380816,True,1
6,mu,4,MLP,-0.013359740309337597,True,1
6,mu,4,Ridge,-0.0006040062447834726,True,2
6,mu,4,MLP,-0.011951768323771405,True,2
6,mu,4,Ridge,-0.0009313415530003866,True,3
6,mu,4,MLP,-0.01308092663101772,True,3
6,mu,4,Ridge,-0.0009705888434302868,True,4
6,mu,4,MLP,-0.014104125354775876,True,4
6,mu,4,Ridge,-0.001422752260801552,True,5
6,mu,4,MLP,-0.011643884300544194,True,5
6,mu,4,Ridge,-0.0010781637621581463,True,6
6,mu,4,MLP,-0.014841555292812947,True,6
6,mu,4,Ridge,-0.0014611979647354278,True,7
6,mu,4,MLP,-0.014148548335916411,True,7
6,mu,4,Ridge,-0.0010119769073984042,True,8
6,mu,4,MLP,-0.012583635404095971,True,8
6,mu,4,Ridge,-0.0005398285062124808,True,9
6,mu,4,MLP,-0.014127038734674668,True,9
6,mu,5,Ridge,0.508251926667023,False,-1
6,mu,5,MLP,0.8558126571001887,False,-1
6,mu,5,Ridge,-0.0010231522944751602,True,0
6,mu,5,MLP,-0.011584074550722879,True,0
6,mu,5,Ridge,-0.001168943435954306,True,1
6,mu,5,MLP,-0.013085898418410924,True,1
6,mu,5,Ridge,-0.0012778141455429993,True,2
6,mu,5,MLP,-0.0133772195009346,True,2
6,mu,5,Ridge,-0.000833744389740243,True,3
6,mu,5,MLP,-0.012808266789918577,True,3
6,mu,5,Ridge,-0.0008892363698355332,True,4
6,mu,5,MLP,-0.012733128237029412,True,4
6,mu,5,Ridge,-0.0009452380589393572,True,5
6,mu,5,MLP,-0.01454506392353867,True,5
6,mu,5,Ridge,-0.0006322712519458706,True,6
6,mu,5,MLP,-0.01527669984918525,True,6
6,mu,5,Ridge,-0.0011154813314135925,True,7
6,mu,5,MLP,-0.014699633917009302,True,7
6,mu,5,Ridge,-0.000927561823972578,True,8
6,mu,5,MLP,-0.014155564049713609,True,8
6,mu,5,Ridge,-0.0006751513257946318,True,9
6,mu,5,MLP,-0.012963247778199882,True,9
6,lambda,0,Ridge,0.6886494408156555,False,-1
6,lambda,0,MLP,0.8882458310586243,False,-1
6,lambda,0,Ridge,-0.0004403114905141781,True,0
6,lambda,0,MLP,-0.11619653541429872,True,0
6,lambda,0,Ridge,-0.0013112247358400442,True,1
6,lambda,0,MLP,-0.0598715131664191,True,1
6,lambda,0,Ridge,-0.0011430616709389384,True,2
6,lambda,0,MLP,-0.4876015141828859,True,2
6,lambda,0,Ridge,-0.000982939853328224,True,3
6,lambda,0,MLP,-0.05920872259221608,True,3
6,lambda,0,Ridge,-0.0013003460921922727,True,4
6,lambda,0,MLP,-0.056569564439201955,True,4
6,lambda,0,Ridge,-0.0012159716247014175,True,5
6,lambda,0,MLP,-0.05969649423212373,True,5
6,lambda,0,Ridge,-0.0008707975963488269,True,6
6,lambda,0,MLP,-0.2978673063834132,True,6
6,lambda,0,Ridge,-0.0009109995637856638,True,7
6,lambda,0,MLP,-0.06438602570585221,True,7
6,lambda,0,Ridge,-0.001178365975867912,True,8
6,lambda,0,MLP,-0.35808005136253956,True,8
6,lambda,0,Ridge,-0.0008328319645057424,True,9
6,lambda,0,MLP,-0.07847463106107289,True,9
6,lambda,1,Ridge,0.8090861784013216,False,-1
6,lambda,1,MLP,0.9415597326441345,False,-1
6,lambda,1,Ridge,-0.0004523845453870079,True,0
6,lambda,1,MLP,-0.05949264580202747,True,0
6,lambda,1,Ridge,-0.0010875147136467423,True,1
6,lambda,1,MLP,-0.06002682424940033,True,1
6,lambda,1,Ridge,-0.000774961798441387,True,2
6,lambda,1,MLP,-0.07857391693903022,True,2
6,lambda,1,Ridge,-0.0008194057589424375,True,3
6,lambda,1,MLP,-0.06563559243393965,True,3
6,lambda,1,Ridge,-0.001384208397839881,True,4
6,lambda,1,MLP,-0.11623102369280058,True,4
6,lambda,1,Ridge,-0.0009161808368819635,True,5
6,lambda,1,MLP,-0.05444717274383959,True,5
6,lambda,1,Ridge,-0.0011183855178324986,True,6
6,lambda,1,MLP,-0.5264934406743931,True,6
6,lambda,1,Ridge,-0.0013071631461366805,True,7
6,lambda,1,MLP,-0.07173623909944533,True,7
6,lambda,1,Ridge,-0.0005745717000824157,True,8
6,lambda,1,MLP,-0.17001868107989587,True,8
6,lambda,1,Ridge,-0.0009766278882497926,True,9
6,lambda,1,MLP,-0.07027107984175127,True,9
6,lambda,2,Ridge,0.7708729878756951,False,-1
6,lambda,2,MLP,0.3166859780482226,False,-1
6,lambda,2,Ridge,-0.0007030852997754522,True,0
6,lambda,2,MLP,-0.07187259264505497,True,0
6,lambda,2,Ridge,-0.0007879207854279091,True,1
6,lambda,2,MLP,-0.6160273541126039,True,1
6,lambda,2,Ridge,-0.001415859144356002,True,2
6,lambda,2,MLP,-0.07329554431277874,True,2
6,lambda,2,Ridge,-0.001183990065057028,True,3
6,lambda,2,MLP,-0.05534056291290619,True,3
6,lambda,2,Ridge,-0.001293296322012205,True,4
6,lambda,2,MLP,-0.060957965349554624,True,4
6,lambda,2,Ridge,-0.0009695234031182221,True,5
6,lambda,2,MLP,-0.06536952569484163,True,5
6,lambda,2,Ridge,-0.0009744599850582513,True,6
6,lambda,2,MLP,-0.13248323425665104,True,6
6,lambda,2,Ridge,-0.001479323041132119,True,7
6,lambda,2,MLP,-0.07273508594955036,True,7
6,lambda,2,Ridge,-0.0009688613332628826,True,8
6,lambda,2,MLP,-0.25030224518353156,True,8
6,lambda,2,Ridge,-0.0017398289550560886,True,9
6,lambda,2,MLP,-0.12044927803350838,True,9
6,lambda,3,Ridge,0.7027193073221083,False,-1
6,lambda,3,MLP,0.9119224067104448,False,-1
6,lambda,3,Ridge,-0.0009659985806196314,True,0
6,lambda,3,MLP,-0.06218166577616917,True,0
6,lambda,3,Ridge,-0.0014438406340031129,True,1
6,lambda,3,MLP,-0.08480060621704051,True,1
6,lambda,3,Ridge,-0.0009919953512618873,True,2
6,lambda,3,MLP,-0.26519339575949774,True,2
6,lambda,3,Ridge,-0.0005770457241774495,True,3
6,lambda,3,MLP,-0.2155273920829371,True,3
6,lambda,3,Ridge,-0.0009792132529692354,True,4
6,lambda,3,MLP,-0.07234491750721657,True,4
6,lambda,3,Ridge,-0.0008545301886579093,True,5
6,lambda,3,MLP,-0.06274354264776405,True,5
6,lambda,3,Ridge,-0.0009187448888185567,True,6
6,lambda,3,MLP,-0.17355179010240848,True,6
6,lambda,3,Ridge,-0.000977277590508585,True,7
6,lambda,3,MLP,-0.18131256726003056,True,7
6,lambda,3,Ridge,-0.001446243888873866,True,8
6,lambda,3,MLP,-0.054592918411383806,True,8
6,lambda,3,Ridge,-0.0010512669474519233,True,9
6,lambda,3,MLP,-0.10596883863970374,True,9
6,lambda,4,Ridge,0.7289945827728244,False,-1
6,lambda,4,MLP,0.9171731465052391,False,-1
6,lambda,4,Ridge,-0.0012545665113825155,True,0
6,lambda,4,MLP,-0.0804836126065597,True,0
6,lambda,4,Ridge,-0.0006098009788964909,True,1
6,lambda,4,MLP,-0.11601254703006245,True,1
6,lambda,4,Ridge,-0.001054274985297976,True,2
6,lambda,4,MLP,-0.061039176513032437,True,2
6,lambda,4,Ridge,-0.0008952216153466086,True,3
6,lambda,4,MLP,-0.19932364251736506,True,3
6,lambda,4,Ridge,-0.0010129411830150925,True,4
6,lambda,4,MLP,-0.07073426073796792,True,4
6,lambda,4,Ridge,-0.001215369797466792,True,5
6,lambda,4,MLP,-0.07213057331168034,True,5
6,lambda,4,Ridge,-0.0007725410314728176,True,6
6,lambda,4,MLP,-0.18257493977500924,True,6
6,lambda,4,Ridge,-0.0009817690239270593,True,7
6,lambda,4,MLP,-0.057623636341198915,True,7
6,lambda,4,Ridge,-0.0010394951010336052,True,8
6,lambda,4,MLP,-0.06342721019752093,True,8
6,lambda,4,Ridge,-0.0010544605426506593,True,9
6,lambda,4,MLP,-0.05368888459148304,True,9
6,lambda,5,Ridge,0.7852996896251071,False,-1
6,lambda,5,MLP,0.9222989828042216,False,-1
6,lambda,5,Ridge,-0.0007260925867428547,True,0
6,lambda,5,MLP,-0.08056332974757248,True,0
6,lambda,5,Ridge,-0.0007385883758177503,True,1
6,lambda,5,MLP,-0.1441344165888448,True,1
6,lambda,5,Ridge,-0.0008938838733211884,True,2
6,lambda,5,MLP,-0.057267120945695506,True,2
6,lambda,5,Ridge,-0.0009034089628944475,True,3
6,lambda,5,MLP,-0.0654487061697843,True,3
6,lambda,5,Ridge,-0.001400013190434235,True,4
6,lambda,5,MLP,-0.07294960435147382,True,4
6,lambda,5,Ridge,-0.0005493324859674242,True,5
6,lambda,5,MLP,-0.18526697705063647,True,5
6,lambda,5,Ridge,-0.0008048387072022046,True,6
6,lambda,5,MLP,-0.05429387351242365,True,6
6,lambda,5,Ridge,-0.0005832069808489493,True,7
6,lambda,5,MLP,-0.05612854442078814,True,7
6,lambda,5,Ridge,-0.0007384862193139608,True,8
6,lambda,5,MLP,-0.05215566749336866,True,8
6,lambda,5,Ridge,-0.0011577971649771256,True,9
6,lambda,5,MLP,-0.11084922447669832,True,9
6,rho,0,Ridge,0.7823765102072631,False,-1
6,rho,0,MLP,0.9479795716504285,False,-1
6,rho,0,Ridge,-0.000892469667497453,True,0
6,rho,0,MLP,-0.055714108215038215,True,0
6,rho,0,Ridge,-0.0009433635878260294,True,1
6,rho,0,MLP,-0.05999239873956665,True,1
6,rho,0,Ridge,-0.001245148450135325,True,2
6,rho,0,MLP,-0.08286092362793691,True,2
6,rho,0,Ridge,-0.0009802635111974655,True,3
6,rho,0,MLP,-0.08148624023984082,True,3
6,rho,0,Ridge,-0.0010044226260156996,True,4
6,rho,0,MLP,-0.06393135268887913,True,4
6,rho,0,Ridge,-0.0007370709827765332,True,5
6,rho,0,MLP,-0.07046197062398667,True,5
6,rho,0,Ridge,-0.0010162262606415507,True,6
6,rho,0,MLP,-0.06567249796326693,True,6
6,rho,0,Ridge,-0.0006189268817597959,True,7
6,rho,0,MLP,-0.06474906724948712,True,7
6,rho,0,Ridge,-0.0008047253195390791,True,8
6,rho,0,MLP,-0.05834490101590908,True,8
6,rho,0,Ridge,-0.0009246070347697533,True,9
6,rho,0,MLP,-0.08180968650000611,True,9
6,rho,1,Ridge,0.6860102911967569,False,-1
6,rho,1,MLP,0.9484174792936505,False,-1
6,rho,1,Ridge,-0.0009736648564169226,True,0
6,rho,1,MLP,-0.06309676832143304,True,0
6,rho,1,Ridge,-0.0008354787768024118,True,1
6,rho,1,MLP,-0.06081288505818674,True,1
6,rho,1,Ridge,-0.0007554695677689516,True,2
6,rho,1,MLP,-0.05793100017546835,True,2
6,rho,1,Ridge,-0.0007259845906638418,True,3
6,rho,1,MLP,-0.06259545708627448,True,3
6,rho,1,Ridge,-0.0009317384385286287,True,4
6,rho,1,MLP,-0.06160136486441816,True,4
6,rho,1,Ridge,-0.0004277443645760437,True,5
6,rho,1,MLP,-0.07267108640629796,True,5
6,rho,1,Ridge,-0.00046271914958784244,True,6
6,rho,1,MLP,-0.08857101424225702,True,6
6,rho,1,Ridge,-0.000976797274732033,True,7
6,rho,1,MLP,-0.05787413134596262,True,7
6,rho,1,Ridge,-0.0007072245370991937,True,8
6,rho,1,MLP,-0.06538798517535316,True,8
6,rho,1,Ridge,-0.00087130439074945,True,9
6,rho,1,MLP,-0.06600067741939761,True,9
6,rho,2,Ridge,0.7584570782544903,False,-1
6,rho,2,MLP,0.9668667983122987,False,-1
6,rho,2,Ridge,-0.0006809449194295381,True,0
6,rho,2,MLP,-0.05844469542081323,True,0
6,rho,2,Ridge,-0.0008300553890451479,True,1
6,rho,2,MLP,-0.06329421727185118,True,1
6,rho,2,Ridge,-0.0006687553844895832,True,2
6,rho,2,MLP,-0.06849447945123503,True,2
6,rho,2,Ridge,-0.000773081049428237,True,3
6,rho,2,MLP,-0.06673825151324383,True,3
6,rho,2,Ridge,-0.0011333852934003463,True,4
6,rho,2,MLP,-0.06771037068945444,True,4
6,rho,2,Ridge,-0.0010111103953755584,True,5
6,rho,2,MLP,-0.05809292499465406,True,5
6,rho,2,Ridge,-0.0007140359207767677,True,6
6,rho,2,MLP,-0.05885235565379836,True,6
6,rho,2,Ridge,-0.00030832057121685794,True,7
6,rho,2,MLP,-0.0698259892115837,True,7
6,rho,2,Ridge,-0.001146316055089569,True,8
6,rho,2,MLP,-0.0808240118911284,True,8
6,rho,2,Ridge,-0.0006156829068181269,True,9
6,rho,2,MLP,-0.058886274841448705,True,9
6,rho,3,Ridge,0.52288217068414,False,-1
6,rho,3,MLP,0.9367886168280618,False,-1
6,rho,3,Ridge,-0.0012794845826454182,True,0
6,rho,3,MLP,-0.06717277993102004,True,0
6,rho,3,Ridge,-0.0010715404953688611,True,1
6,rho,3,MLP,-0.060796749891143566,True,1
6,rho,3,Ridge,-0.0008674157841403573,True,2
6,rho,3,MLP,-0.06543938508244365,True,2
6,rho,3,Ridge,-0.0017274120095718715,True,3
6,rho,3,MLP,-0.06670863503303828,True,3
6,rho,3,Ridge,-0.0007677272148726378,True,4
6,rho,3,MLP,-0.05385788516029653,True,4
6,rho,3,Ridge,-0.0009274232498236668,True,5
6,rho,3,MLP,-0.06357527812769433,True,5
6,rho,3,Ridge,-0.0008577187752421,True,6
6,rho,3,MLP,-0.07189488821082515,True,6
6,rho,3,Ridge,-0.0009395511846808757,True,7
6,rho,3,MLP,-0.07138478144665675,True,7
6,rho,3,Ridge,-0.0009026972433426206,True,8
6,rho,3,MLP,-0.061739655998978994,True,8
6,rho,3,Ridge,-0.0010514909084534008,True,9
6,rho,3,MLP,-0.0726095940384642,True,9
6,rho,4,Ridge,0.6482776618142915,False,-1
6,rho,4,MLP,0.9162792674146598,False,-1
6,rho,4,Ridge,-0.0011958705276038373,True,0
6,rho,4,MLP,-0.05856207519379279,True,0
6,rho,4,Ridge,-0.0010657863728351202,True,1
6,rho,4,MLP,-0.07153826072809318,True,1
6,rho,4,Ridge,-0.001317744528258169,True,2
6,rho,4,MLP,-0.0736837338757546,True,2
6,rho,4,Ridge,-0.0007458855477753268,True,3
6,rho,4,MLP,-0.05975757119186862,True,3
6,rho,4,Ridge,-0.0013346310989406085,True,4
6,rho,4,MLP,-0.07364345424050525,True,4
6,rho,4,Ridge,-0.0007774165147861556,True,5
6,rho,4,MLP,-0.058018534642451505,True,5
6,rho,4,Ridge,-0.0011119166090499011,True,6
6,rho,4,MLP,-0.05348313513256771,True,6
6,rho,4,Ridge,-0.0009343378055627127,True,7
6,rho,4,MLP,-0.06681148234408392,True,7
6,rho,4,Ridge,-0.0008986057793731739,True,8
6,rho,4,MLP,-0.0615703171647823,True,8
6,rho,4,Ridge,-0.0011714084772849187,True,9
6,rho,4,MLP,-0.05690485353492103,True,9
6,rho,5,Ridge,0.8403010033237788,False,-1
6,rho,5,MLP,0.9724287717098207,False,-1
6,rho,5,Ridge,-0.00107008402457609,True,0
6,rho,5,MLP,-0.062477794728979366,True,0
6,rho,5,Ridge,-0.0004909115961222454,True,1
6,rho,5,MLP,-0.06287002290837185,True,1
6,rho,5,Ridge,-0.0011048500693505935,True,2
6,rho,5,MLP,-0.06610811998281818,True,2
6,rho,5,Ridge,-0.0011866522035298478,True,3
6,rho,5,MLP,-0.06619416416986863,True,3
6,rho,5,Ridge,-0.001232126589497895,True,4
6,rho,5,MLP,-0.05972535674377766,True,4
6,rho,5,Ridge,-0.001136112950925794,True,5
6,rho,5,MLP,-0.06900768401264061,True,5
6,rho,5,Ridge,-0.0008951802037946432,True,6
6,rho,5,MLP,-0.07491597420842946,True,6
6,rho,5,Ridge,-0.0007746742629995751,True,7
6,rho,5,MLP,-0.05875062034243097,True,7
6,rho,5,Ridge,-0.0009181256640613533,True,8
6,rho,5,MLP,-0.06819327912612447,True,8
6,rho,5,Ridge,-0.0011113154628729304,True,9
6,rho,5,MLP,-0.06413614560559266,True,9
