subject,game,trial_number,decision_label,category,prop,chance,valence_label,delta_from_chance,feature_dim,option,choice,correct
106,4,28,leave,rel_pos,1.0,0.3333333333333333,positive,0.6666666666666667,size,Large,0.0,1.0
106,4,29,take,rel_pos,0.0,0.0,positive,0.0,environment,Land,1.0,0.0
106,4,30,leave,rel_pos,0.7558804831532104,0.3333333333333333,positive,0.4225471498198771,texture,Solid,0.0,1.0
106,4,31,take,rel_pos,0.756360832690825,0.3333333333333333,positive,0.4230274993574917,environment,Sea,1.0,0.0
106,4,32,take,rel_pos,0.0,0.0,positive,0.0,size,Small,1.0,0.0
106,5,33,take,rel_pos,0.261350255135418,0.3333333333333333,positive,-0.0719830781979152,environment,Land,1.0,1.0
106,5,34,leave,rel_pos,0.2747975708502024,0.3333333333333333,positive,-0.0585357624831308,size,Small,0.0,1.0
106,5,35,take,rel_pos,0.0,0.3333333333333333,positive,-0.3333333333333333,texture,Pattern,1.0,1.0
106,5,36,take,rel_pos,0.5294685990338164,0.3333333333333333,positive,0.196135265700483,animacy,Animal,1.0,1.0
106,5,37,take,rel_pos,0.8757894736842106,0.3333333333333333,positive,0.5424561403508772,size,Large,1.0,1.0
106,5,38,leave,rel_pos,0.4788577704557935,0.3333333333333333,positive,0.1455244371224602,animacy,Object,0.0,1.0
106,5,39,leave,rel_pos,0.7795389048991355,0.3333333333333333,positive,0.4462055715658021,texture,Solid,0.0,1.0
106,5,40,leave,rel_pos,0.596100278551532,0.3333333333333333,positive,0.2627669452181987,environment,Sea,0.0,1.0
106,6,41,take,rel_pos,0.1148682247637991,0.1666666666666666,positive,-0.0517984419028675,environment,Land,1.0,1.0
106,6,42,take,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,animacy,Animal,1.0,1.0
106,6,43,leave,rel_pos,0.2764369246081115,0.1666666666666666,positive,0.1097702579414448,animacy,Object,0.0,0.0
106,6,44,leave,rel_pos,0.0882213812677388,0.1666666666666666,positive,-0.0784452853989277,environment,Sea,0.0,0.0
106,6,45,take,rel_pos,1.0,0.1666666666666666,positive,0.8333333333333334,size,Large,1.0,1.0
106,6,46,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,size,Small,0.0,1.0
106,6,47,take,rel_pos,1.0,0.1666666666666666,positive,0.8333333333333334,texture,Pattern,1.0,1.0
106,7,49,take,rel_pos,0.2295497780596068,0.1666666666666666,positive,0.0628831113929402,texture,Solid,1.0,1.0
106,7,51,take,rel_pos,0.5007849293563579,0.1666666666666666,positive,0.3341182626896912,animacy,Animal,1.0,0.0
106,7,52,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,environment,Land,0.0,1.0
106,7,54,leave,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,texture,Pattern,0.0,1.0
106,7,55,take,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,environment,Sea,1.0,1.0
106,7,56,take,rel_pos,0.0,0.0,positive,0.0,size,Small,1.0,1.0
108,1,1,take,rel_pos,0.4942028985507246,0.1666666666666666,positive,0.327536231884058,texture,Solid,1.0,0.0
108,1,2,take,rel_pos,0.3954265744890982,0.3333333333333333,positive,0.0620932411557649,size,Small,1.0,1.0
108,1,3,leave,rel_pos,0.3945130937535427,0.3333333333333333,positive,0.0611797604202093,animacy,Animal,0.0,1.0
108,1,4,take,rel_pos,0.4332632685233841,0.3333333333333333,positive,0.0999299351900507,environment,Sea,1.0,1.0
108,1,5,take,rel_pos,0.1080735050459406,0.1666666666666666,positive,-0.058593161620726,size,Large,1.0,0.0
108,1,6,leave,rel_pos,0.0,0.3333333333333333,positive,-0.3333333333333333,texture,Pattern,0.0,0.0
108,1,7,leave,rel_pos,0.233692210259658,0.1666666666666666,positive,0.0670255435929913,animacy,Object,0.0,0.0
108,1,8,leave,rel_pos,0.2301007307920205,0.1666666666666666,positive,0.0634340641253538,environment,Land,0.0,1.0
108,2,9,take,rel_pos,0.1683678460785912,0.1666666666666666,positive,0.0017011794119245,texture,Pattern,1.0,0.0
108,2,10,leave,rel_pos,0.1598470363288719,0.1666666666666666,positive,-0.0068196303377947,environment,Sea,0.0,1.0
108,2,11,take,rel_pos,0.6862814604750088,0.3333333333333333,positive,0.3529481271416755,environment,Land,1.0,1.0
108,2,12,leave,rel_pos,0.5627670062438384,0.3333333333333333,positive,0.229433672910505,texture,Solid,0.0,1.0
108,2,13,leave,rel_pos,0.0780114226375908,0.1666666666666666,positive,-0.0886552440290757,size,Large,0.0,1.0
108,2,14,leave,rel_pos,0.0,0.3333333333333333,positive,-0.3333333333333333,animacy,Animal,0.0,1.0
108,2,15,take,rel_pos,0.0,0.1666666666666666,positive,-0.1666666666666666,animacy,Object,1.0,0.0
